epoch,train_loss,val_loss,epoch_time_s,peak_gpu_mem_mb,cumul_train_time_s
50,1.3665948510169983,1.3138821522394817,9.85,52552,2252.79
51,1.3800457864999771,,8.94,52591,2261.73
52,1.3579850643873215,,9.30,52738,2271.04
53,1.2899657636880875,,9.73,52708,2280.77
54,1.3426825404167175,,8.99,53000,2289.76
55,1.3543722033500671,1.2642021179199219,8.39,52747,2298.15
56,1.3354910761117935,,9.89,52327,2308.04
57,1.2928140610456467,,9.53,52283,2317.57
58,1.3338797390460968,,9.72,52521,2327.29
59,1.3674042075872421,,9.50,52922,2336.79
60,1.2755540609359741,1.231581449508667,9.61,52561,2346.41
61,1.290679395198822,,9.80,52880,2356.21
62,1.2851742058992386,,9.06,52615,2365.27
63,1.2885800898075104,,9.89,52650,2375.16
64,1.2620108276605606,,9.41,52748,2384.57
65,1.2674727886915207,1.1278151671091716,9.60,52765,2394.17
66,1.24284628033638,,9.27,53219,2403.44
67,1.2502497732639313,,8.27,52451,2411.71
68,1.280007153749466,,9.48,52409,2421.19
69,1.3143326342105865,,9.52,52564,2430.70
70,1.2973094880580902,1.2076590458552043,9.75,53273,2440.45
71,1.27385812997818,,9.37,52587,2449.83
72,1.257493942975998,,9.35,52602,2459.18
73,1.2906339317560196,,8.90,52440,2468.08
74,1.247752234339714,,9.42,52753,2477.50
75,1.2875642627477646,1.0532862146695454,9.35,52706,2486.85
76,1.217495709657669,,9.76,52606,2496.62
77,1.210749477148056,,9.93,52408,2506.54
78,1.2341264635324478,,9.98,52452,2516.53
79,1.2777759283781052,,10.05,52617,2526.58
80,1.2004644870758057,1.100157916545868,9.64,52595,2536.21
81,1.2258404046297073,,10.15,52625,2546.37
82,1.237986445426941,,8.77,52389,2555.14
83,1.2848021239042282,,9.41,52658,2564.56
84,1.2836380898952484,,9.62,52711,2574.17
85,1.269815742969513,1.1521097421646118,9.49,52591,2583.66
86,1.2612066268920898,,9.41,52585,2593.07
87,1.2476994842290878,,8.88,52993,2601.95
88,1.2415086776018143,,8.95,52517,2610.90
89,1.2899143248796463,,8.75,52583,2619.64
90,1.2147073224186897,1.1721622546513875,9.54,52588,2629.19
91,1.2528115212917328,,8.87,52708,2638.06
92,1.2831352055072784,,9.02,52760,2647.08
93,1.2879306226968765,,9.03,52275,2656.11
94,1.2964771836996078,,8.86,52663,2664.97
95,1.2384976595640182,1.105526069800059,9.40,52552,2674.36
96,1.2370366752147675,,10.14,52908,2684.51
97,1.2525526881217957,,9.46,53099,2693.97
98,1.1539621502161026,,9.22,52664,2703.20
99,1.2602796405553818,,9.90,52368,2713.10
100,1.2312091141939163,1.0972129901250203,9.87,52640,2722.97
101,1.2176081240177155,,9.27,52503,2732.23
102,1.2635812908411026,,9.63,52314,2741.86
103,1.2018174678087234,,9.82,52687,2751.68
104,1.2572708874940872,,9.63,52654,2761.31
105,1.2356417924165726,1.1200846036275227,9.46,52822,2770.77
106,1.2136272341012955,,9.89,52631,2780.67
107,1.3004416972398758,,9.93,52329,2790.59
108,1.2183181941509247,,9.62,52639,2800.21
109,1.2400089800357819,,9.69,52440,2809.90
110,1.2139627188444138,1.1010412375132244,9.05,52625,2818.95
111,1.2501292824745178,,9.92,52410,2828.87
112,1.1958844289183617,,9.72,52798,2838.59
113,1.2190379351377487,,9.52,53011,2848.11
114,1.2733614891767502,,9.08,52463,2857.19
115,1.2241162657737732,1.055356542269389,9.48,52488,2866.67
116,1.2408057749271393,,9.56,53126,2876.24
117,1.2152824252843857,,9.28,52768,2885.52
118,1.2366678714752197,,9.25,52562,2894.77
119,1.2457868456840515,,8.82,52321,2903.58
120,1.2631072998046875,1.0892202258110046,9.69,52883,2913.28
121,1.171873688697815,,9.79,52377,2923.06
122,1.2074799537658691,,9.30,52781,2932.37
123,1.2611734718084335,,9.77,52562,2942.14
124,1.1966320872306824,,9.09,52529,2951.23
125,1.249814733862877,1.0360224843025208,8.94,53015,2960.17
126,1.2227113246917725,,9.04,52853,2969.21
127,1.200745090842247,,9.52,52875,2978.73
128,1.2450412511825562,,9.46,52711,2988.19
129,1.1656760945916176,,9.93,53170,2998.13
130,1.2396594732999802,1.0674794713656108,9.53,52538,3007.66
131,1.2024336978793144,,9.92,52665,3017.57
132,1.1863841116428375,,9.75,52358,3027.32
133,1.2488627880811691,,9.63,52650,3036.96
134,1.2222376465797424,,8.40,52720,3045.35
135,1.2306067049503326,1.1326864163080852,10.05,52563,3055.40
136,1.2002641409635544,,9.51,52750,3064.91
137,1.2226686477661133,,9.72,52501,3074.63
138,1.1804427951574326,,9.67,52933,3084.30
139,1.1761153787374496,,9.44,52673,3093.74
140,1.2189307063817978,1.067652940750122,8.67,52727,3102.40
141,1.2291118949651718,,9.07,52897,3111.48
142,1.2005454450845718,,9.72,52642,3121.20
143,1.2287591397762299,,9.59,52954,3130.79
144,1.1808017790317535,,9.64,52542,3140.42
145,1.155008465051651,1.1052954196929932,9.27,52937,3149.69
146,1.1656722128391266,,8.58,52588,3158.27
147,1.1987937837839127,,9.05,52550,3167.32
148,1.2082053869962692,,9.41,52708,3176.73
149,1.2211805880069733,,9.30,52562,3186.03
150,1.1843646839261055,1.1013545195261638,9.11,53161,3195.14
151,1.261651188135147,,9.35,52719,3204.49
152,1.1987534165382385,,9.25,52566,3213.74
153,1.1820833832025528,,9.57,53008,3223.31
154,1.2237678319215775,,9.24,52840,3232.55
155,1.1692939847707748,1.1290636857350667,9.00,52552,3241.55
156,1.1667937487363815,,9.93,52434,3251.48
157,1.1802061051130295,,9.47,52524,3260.95
158,1.2033401876688004,,10.06,52576,3271.01
159,1.1998461335897446,,9.10,52630,3280.11
160,1.2303088307380676,1.0856007138888042,9.97,52736,3290.08
161,1.2186009883880615,,9.84,52677,3299.92
162,1.2029265016317368,,9.15,52591,3309.07
163,1.1899997889995575,,9.56,52789,3318.63
164,1.2299473285675049,,9.59,52755,3328.23
165,1.2119227051734924,1.0847657521565754,9.57,52564,3337.80
166,1.1989727839827538,,9.83,52843,3347.63
167,1.168772280216217,,9.71,53015,3357.35
168,1.136143907904625,,9.78,52564,3367.13
169,1.1881577372550964,,9.50,52379,3376.63
170,1.1461779400706291,1.136904199918111,9.93,52318,3386.57
171,1.1810629665851593,,8.75,52511,3395.31
172,1.1883277297019958,,9.85,52664,3405.16
173,1.1911830753087997,,9.20,52748,3414.37
174,1.1865208074450493,,9.89,52551,3424.26
175,1.1912653520703316,1.0857837994893391,9.48,52571,3433.73
176,1.2134654223918915,,9.25,52780,3442.98
177,1.230093777179718,,9.93,52479,3452.91
178,1.210317462682724,,9.72,52542,3462.63
179,1.1387966349720955,,9.26,52652,3471.89
180,1.1850394010543823,1.0312013030052185,9.53,52652,3481.42
181,1.1459062993526459,,9.78,52644,3491.21
182,1.189679130911827,,9.81,52404,3501.01
183,1.1940781772136688,,9.54,52700,3510.56
184,1.1827936917543411,,9.66,52858,3520.21
185,1.213460922241211,1.0866581201553345,9.42,52591,3529.63
186,1.1841456294059753,,9.33,52518,3538.97
187,1.1953344941139221,,9.80,52788,3548.77
188,1.227132961153984,,9.17,52496,3557.94
189,1.2021936178207397,,9.24,52471,3567.18
190,1.1172810345888138,1.1106316844622295,9.28,52812,3576.47
191,1.1784134209156036,,10.02,52456,3586.48
192,1.1616706401109695,,10.01,52806,3596.50
193,1.158469781279564,,9.35,52930,3605.85
194,1.1828905045986176,,9.04,52463,3614.89
195,1.1631099730730057,1.0410663882891338,9.02,52336,3623.91
196,1.2336124032735825,,9.73,52637,3633.64
197,1.16509647667408,,9.03,52407,3642.66
198,1.230360671877861,,9.32,52585,3651.99
199,1.1775918453931808,,9.80,52764,3661.78
200,1.2234621345996857,1.0899876952171326,8.94,52462,3670.72
201,1.2277238965034485,,10.12,52461,3680.84
202,1.1454597786068916,,9.63,52856,3690.47
203,1.1720091551542282,,9.88,52492,3700.35
204,1.1524701938033104,,9.45,52636,3709.80
205,1.2052814215421677,1.0665181080500286,9.23,52450,3719.02
206,1.2253239005804062,,9.94,52479,3728.97
207,1.1801692247390747,,9.56,52454,3738.53
208,1.217558041214943,,10.23,52564,3748.76
209,1.141778141260147,,10.21,52738,3758.97
210,1.161933422088623,1.120410164197286,9.07,52590,3768.04
211,1.140046387910843,,9.16,52663,3777.19
212,1.1310240849852562,,9.41,52387,3786.60
213,1.2155872583389282,,8.54,52256,3795.14
214,1.117122858762741,,8.78,52585,3803.92
215,1.0996773317456245,1.0678561528523762,9.11,52728,3813.03
216,1.1686124503612518,,9.19,52561,3822.22
217,1.198531337082386,,9.25,52406,3831.47
218,1.2119346112012863,,9.17,52889,3840.63
219,1.1375450640916824,,8.85,52942,3849.48
220,1.1556489020586014,1.0577254891395569,9.08,52631,3858.56
221,1.1507895439863205,,9.17,52592,3867.73
222,1.188487946987152,,9.28,52505,3877.00
223,1.2404594719409943,,9.08,52429,3886.09
224,1.2277443706989288,,9.34,52888,3895.42
225,1.1377291604876518,1.0806649525960286,8.45,52674,3903.87
226,1.1758122593164444,,8.93,52539,3912.81
227,1.146132230758667,,9.22,52488,3922.03
228,1.1980679482221603,,9.01,52727,3931.04
229,1.1972349435091019,,9.46,52476,3940.49
230,1.1804821267724037,1.119591732819875,8.56,52446,3949.06
231,1.2127013355493546,,8.55,52843,3957.60
232,1.2034249305725098,,10.55,52650,3968.15
233,1.1665159463882446,,8.33,52572,3976.48
234,1.1163632199168205,,8.65,52760,3985.13
235,1.2541845887899399,1.0773967305819194,9.30,52812,3994.42
236,1.1311496943235397,,9.32,52777,4003.74
237,1.1737595200538635,,9.15,52927,4012.89
238,1.146423950791359,,9.42,52852,4022.31
239,1.1957522556185722,,9.60,52470,4031.91
240,1.1593413352966309,1.0444516738255818,9.02,52467,4040.93
241,1.159142553806305,,9.44,53024,4050.37
242,1.199253261089325,,9.30,52672,4059.67
243,1.2041493505239487,,10.47,52667,4070.14
244,1.2099097222089767,,8.06,52877,4078.20
245,1.1955593973398209,1.0486387809117634,8.45,52492,4086.65
246,1.1659965366125107,,8.59,52581,4095.24
247,1.1774743050336838,,8.39,52907,4103.63
248,1.1449802070856094,,8.48,52690,4112.11
249,1.1829452365636826,,8.61,52775,4120.72
250,1.1794615238904953,1.0900311470031738,8.13,52806,4128.85
251,1.1787877827882767,,8.23,52691,4137.07
252,1.2010094672441483,,7.74,52882,4144.82
253,1.2077194452285767,,8.60,52453,4153.42
254,1.1586027815937996,,8.60,52512,4162.01
255,1.158461257815361,1.0586467583974202,8.74,52303,4170.75
256,1.181940570473671,,8.49,52834,4179.24
257,1.1370383948087692,,8.56,52310,4187.81
258,1.1665097922086716,,8.53,52405,4196.34
259,1.2437496781349182,,8.89,52971,4205.23
260,1.2292273044586182,1.0480322043100994,9.58,52581,4214.81
261,1.1502732932567596,,9.28,52642,4224.09
262,1.1014545783400536,,9.26,52474,4233.35
263,1.1837211549282074,,9.27,52687,4242.62
264,1.1244801506400108,,9.20,52461,4251.83
265,1.1578044593334198,1.0769070585568745,9.16,52660,4260.98
266,1.1503992080688477,,9.27,52550,4270.25
267,1.1449473798274994,,8.40,52642,4278.65
268,1.1519493162631989,,9.07,52374,4287.72
269,1.1105101108551025,,9.97,52790,4297.68
270,1.222862422466278,1.0529408852259319,8.66,52381,4306.35
271,1.1014518216252327,,9.14,52530,4315.49
272,1.1945194005966187,,9.14,52378,4324.63
273,1.1558543294668198,,8.85,52767,4333.48
274,1.211724415421486,,9.68,52369,4343.16
275,1.134252168238163,1.069090763727824,9.20,52446,4352.36
276,1.1402220129966736,,9.36,52475,4361.73
277,1.19063039124012,,9.44,52791,4371.16
278,1.1405163258314133,,9.03,52738,4380.20
279,1.196510761976242,,9.61,52557,4389.81
280,1.223092220723629,1.0413454572359722,9.52,52489,4399.33
281,1.1537000387907028,,9.63,52745,4408.95
282,1.1513967514038086,,9.30,52478,4418.26
283,1.2313413470983505,,9.32,52668,4427.58
284,1.1283373087644577,,8.91,52563,4436.49
285,1.1397160440683365,1.0515506267547607,9.06,52523,4445.54
286,1.1345852762460709,,8.71,52735,4454.25
287,1.1187414079904556,,9.03,52536,4463.28
288,1.2287275046110153,,9.35,52530,4472.63
289,1.177978739142418,,9.79,52753,4482.42
290,1.1163232624530792,1.0421771208445232,9.23,52575,4491.65
291,1.1566789895296097,,9.64,52289,4501.30
292,1.0440031439065933,,9.61,52878,4510.90
293,1.12652238458395,,9.27,52718,4520.17
294,1.1364147141575813,,8.92,52464,4529.09
295,1.1547505855560303,1.0264991919199626,9.41,52721,4538.50
296,1.0994696840643883,,9.78,52764,4548.28
297,1.11135995388031,,9.34,52933,4557.63
298,1.163202628493309,,9.19,52710,4566.82
299,1.1972328126430511,,8.63,52728,4575.45
300,1.0677467212080956,1.040050248305003,9.29,52221,4584.74
301,1.0342962592840195,,9.77,53084,4594.50
302,1.060213528573513,,9.19,52574,4603.69
303,1.125945471227169,,9.47,52727,4613.16
304,1.1450298428535461,,10.45,52783,4623.60
305,1.1632651388645172,1.0714789430300395,9.62,52459,4633.23
306,1.1223420724272728,,9.27,52953,4642.50
307,1.127959743142128,,9.32,52951,4651.82
308,1.1345492005348206,,8.85,52940,4660.67
309,1.099705420434475,,9.10,52540,4669.77
310,1.1182769760489464,0.9959240158398946,8.35,52624,4678.11
311,1.160226970911026,,8.95,52473,4687.06
312,1.1110919117927551,,8.41,52621,4695.47
313,1.1366268247365952,,9.36,52356,4704.83
314,1.0262705385684967,,9.05,52497,4713.88
315,1.080468088388443,0.9862249493598938,8.92,52512,4722.80
316,1.127945214509964,,8.71,52689,4731.52
317,1.1213324069976807,,9.69,52834,4741.20
318,1.2002761960029602,,9.92,52603,4751.12
319,1.0998975709080696,,9.45,52398,4760.58
320,1.109107218682766,0.9629006385803223,9.60,52431,4770.18
321,1.0689841359853745,,9.92,52522,4780.10
322,1.1635923087596893,,9.14,52704,4789.24
323,1.1437130719423294,,9.22,53065,4798.45
324,1.1397801637649536,,9.59,52913,4808.04
325,1.2073000371456146,1.040408690770467,9.48,52874,4817.52
326,1.124973438680172,,8.91,52934,4826.43
327,1.1017478331923485,,9.31,52522,4835.74
328,1.1177184879779816,,9.63,52782,4845.37
329,1.1005767285823822,,9.66,53221,4855.02
330,1.0996958315372467,1.020492156346639,9.47,52984,4864.50
331,1.0404005572199821,,9.08,52573,4873.57
332,1.0873868018388748,,9.12,52567,4882.69
333,1.083522379398346,,9.78,52476,4892.47
334,1.133486494421959,,9.93,52473,4902.40
335,1.1048002541065216,1.0873429576555889,9.57,52468,4911.97
336,1.0618325620889664,,8.87,52676,4920.84
337,1.1072982102632523,,9.21,52642,4930.05
338,1.0478630140423775,,8.58,52526,4938.62
339,1.0579221621155739,,8.89,52660,4947.51
340,1.0599836930632591,1.0589957634607952,8.93,52490,4956.44
341,1.0829560086131096,,8.96,52907,4965.40
342,1.005374237895012,,9.10,52591,4974.50
343,1.0957108810544014,,9.38,53155,4983.88
344,1.0684577599167824,,9.08,52577,4992.97
345,1.0472457036376,0.9890321691830953,9.69,52625,5002.65
346,1.0794020220637321,,9.97,52699,5012.63
347,1.0203815922141075,,9.49,52689,5022.11
348,1.069777600467205,,9.49,52624,5031.60
349,1.049602322280407,,9.39,52529,5041.00
350,1.040809616446495,0.9953763882319132,9.34,53063,5050.33
351,1.0525478199124336,,8.81,52543,5059.14
352,1.0563194304704666,,9.20,52996,5068.34
353,1.0721767023205757,,9.06,52583,5077.40
354,1.0545649975538254,,9.83,52550,5087.23
355,1.1270553171634674,0.9548861185709635,8.78,53031,5096.01
356,1.0729051604866982,,9.35,52636,5105.36
357,1.0824323818087578,,9.53,52807,5114.90
358,1.0563485324382782,,9.05,52323,5123.94
359,1.0311123356223106,,9.53,52943,5133.48
360,1.0936121940612793,1.0112051169077556,9.96,52879,5143.43
361,1.0289931446313858,,9.46,52711,5152.89
362,1.0513204336166382,,8.85,53091,5161.74
363,1.0747396051883698,,9.08,52511,5170.82
364,1.0449703931808472,,9.14,52399,5179.96
365,1.0711956769227982,0.9312704006830851,9.40,52653,5189.36
366,1.03136146068573,,9.74,52527,5199.10
367,1.0577841848134995,,9.85,52319,5208.95
368,1.0906836092472076,,9.52,52789,5218.46
369,1.1004751324653625,,9.83,52845,5228.30
370,1.051057480275631,0.9960238138834635,9.04,52454,5237.33
371,1.0806915760040283,,9.74,52770,5247.08
372,1.0328789874911308,,9.75,52532,5256.83
373,1.079626016318798,,9.17,52483,5266.00
374,1.1024409085512161,,9.29,52563,5275.29
375,1.072977751493454,0.9724552631378174,9.68,52625,5284.97
376,1.0665345415472984,,9.83,52415,5294.80
377,1.066477358341217,,8.90,52434,5303.71
378,1.0602416470646858,,9.71,52665,5313.42
379,1.0629938170313835,,9.62,52504,5323.03
380,1.0119969993829727,0.9349543452262878,9.87,52787,5332.90
381,1.0246962383389473,,8.79,52711,5341.69
382,1.0194949433207512,,8.69,52778,5350.39
383,1.0036610215902328,,8.83,52678,5359.21
384,1.0492756813764572,,9.32,52561,5368.53
385,1.03103668987751,0.9381753206253052,8.83,52585,5377.36
386,1.0765792205929756,,9.67,52777,5387.03
387,1.0845874771475792,,9.53,52731,5396.56
388,1.0296341627836227,,9.60,52742,5406.16
389,0.9879782572388649,,8.96,52483,5415.12
390,1.0084495395421982,0.9620275894800822,8.72,52552,5423.84
391,1.0511213317513466,,9.97,52637,5433.81
392,1.0521729439496994,,9.07,52486,5442.89
393,1.0446879714727402,,9.62,52232,5452.51
394,1.08332047611475,,9.17,52502,5461.68
395,1.0164845362305641,0.9175945123036703,10.09,52716,5471.77
396,1.0769307315349579,,9.86,52850,5481.62
397,1.0244528353214264,,9.06,52632,5490.69
398,1.0549897626042366,,9.76,52580,5500.44
399,1.0975245013833046,,9.43,52741,5509.88
400,1.0460097268223763,0.9478888511657715,8.96,52578,5518.84
401,1.0004927515983582,,9.06,53030,5527.90
402,1.0802812650799751,,9.11,52800,5537.00
403,1.0461845621466637,,9.59,52514,5546.59
404,1.0325669422745705,,8.66,53105,5555.26
405,1.0751128420233727,0.9884435931841532,9.49,52973,5564.75
406,1.0435535982251167,,9.87,52752,5574.61
407,1.0859015882015228,,9.85,52888,5584.46
408,1.0316538140177727,,8.95,52513,5593.41
409,0.9460380673408508,,9.55,52629,5602.96
410,0.954924613237381,0.9786884586016337,9.98,52684,5612.94
411,0.9939694404602051,,9.00,52276,5621.95
412,1.0314727202057838,,9.33,52641,5631.28
413,1.0201507359743118,,9.66,52805,5640.94
414,1.0914984866976738,,9.96,52153,5650.90
415,0.9958316385746002,0.9571268558502197,9.35,52762,5660.25
416,1.0394091457128525,,9.84,52487,5670.08
417,1.004766784608364,,9.99,52717,5680.07
418,1.007030040025711,,8.82,52382,5688.89
419,0.9886961504817009,,8.77,52737,5697.66
420,1.0245182067155838,0.9862930178642273,9.43,52837,5707.09
421,1.0518478825688362,,9.16,52901,5716.25
422,1.0149633511900902,,9.30,52872,5725.55
423,0.9901214689016342,,9.38,52455,5734.93
424,1.0627651289105415,,9.53,52358,5744.46
425,1.0455026030540466,0.9564698139826456,9.41,52586,5753.88
426,1.0109844654798508,,9.08,52700,5762.96
427,0.9957348257303238,,9.32,52682,5772.28
428,1.0063768550753593,,9.32,52553,5781.60
429,1.0099805146455765,,9.46,52552,5791.06
430,1.022441327571869,1.018984059492747,9.82,52638,5800.88
431,0.9651233851909637,,8.96,53080,5809.84
432,0.9949383288621902,,9.70,52579,5819.53
433,1.0701839476823807,,8.97,52624,5828.50
434,1.0157500803470612,,8.99,52374,5837.49
435,1.0878810659050941,0.9806843201319376,8.96,52692,5846.46
436,0.9897044152021408,,9.33,52587,5855.78
437,1.0471716672182083,,8.89,52538,5864.67
438,1.046195350587368,,8.50,52641,5873.17
439,1.069528453052044,,8.94,52547,5882.11
440,1.0816066041588783,0.9262841741243998,8.74,52865,5890.85
441,1.041475661098957,,8.96,52719,5899.81
442,1.0076653435826302,,9.33,52792,5909.15
443,1.0333922430872917,,8.74,52339,5917.88
444,0.9595843553543091,,9.22,52623,5927.10
445,0.9996611550450325,0.9155273040135702,8.99,52946,5936.09
446,0.9983590170741081,,9.00,52873,5945.09
447,1.0062262266874313,,9.03,52814,5954.12
448,1.0152672082185745,,9.59,52774,5963.71
449,1.0217653885483742,,9.31,52714,5973.03
450,1.0669154673814774,0.9265250166257223,8.82,52860,5981.85
451,1.0038313046097755,,8.15,52279,5990.00
452,1.0601975694298744,,9.26,52601,5999.25
453,1.0237932354211807,,9.16,52446,6008.41
454,1.072295404970646,,9.32,52539,6017.73
455,1.0625120401382446,0.9345894455909729,10.38,52743,6028.12
456,1.04354228079319,,10.46,53303,6038.57
457,1.0148908197879791,,10.26,52882,6048.83
458,1.0038993805646896,,9.64,53101,6058.47
459,0.9759683087468147,,10.17,52888,6068.65
460,1.0188632979989052,0.9412149588267008,10.58,52626,6079.22
461,0.9718935340642929,,9.21,52927,6088.44
462,1.0445992052555084,,10.30,52634,6098.73
463,1.0391408950090408,,9.30,52754,6108.04
464,1.0062356367707253,,9.17,52308,6117.21
465,1.0343844443559647,0.9782360394795736,9.20,52506,6126.41
466,1.0440672934055328,,9.15,52698,6135.56
467,0.9786155000329018,,9.66,52638,6145.22
468,1.0331052020192146,,8.31,52817,6153.53
469,1.0136991813778877,,8.77,52550,6162.30
470,1.048576183617115,0.9742664496103922,8.38,52936,6170.68
471,1.0868738889694214,,8.49,52655,6179.17
472,1.0171886011958122,,8.60,52631,6187.77
473,0.968244805932045,,9.09,53150,6196.86
474,1.0007231533527374,,8.55,53051,6205.41
475,1.0400233045220375,0.9164366324742635,9.03,52905,6214.44
476,1.0282423496246338,,8.61,52478,6223.05
477,1.0118162482976913,,9.19,52602,6232.24
478,1.0266692116856575,,8.76,52584,6241.01
479,1.0076774209737778,,8.67,52857,6249.68
480,1.0459236055612564,0.9057687520980835,8.98,52784,6258.66
481,1.0426660552620888,,9.18,52525,6267.85
482,1.0441038608551025,,8.91,52431,6276.76
483,1.0470870062708855,,9.48,52557,6286.24
484,1.0229721069335938,,9.39,52687,6295.63
485,1.0066040009260178,0.8538105289141337,9.43,52493,6305.05
486,0.9807249531149864,,9.31,52345,6314.37
487,0.9949356615543365,,9.36,52673,6323.72
488,1.0219603404402733,,9.76,52546,6333.49
489,1.027731217443943,,9.43,52515,6342.92
490,1.0696467384696007,0.9151026209195455,9.43,52626,6352.35
491,0.9910305738449097,,9.55,53097,6361.90
492,1.0803948864340782,,9.03,52930,6370.93
493,1.0503979176282883,,9.10,52920,6380.03
494,1.0717971175909042,,9.18,52515,6389.21
495,1.021470583975315,0.9491769671440125,8.92,52581,6398.13
496,0.9894455298781395,,9.72,52661,6407.85
497,0.9509322121739388,,9.38,52661,6417.24
498,0.9272193089127541,,8.89,52518,6426.13
499,1.0009670406579971,,9.23,52720,6435.36
500,0.9820530265569687,0.9690626263618469,9.23,52793,6444.60
501,0.9938851222395897,,9.28,52618,6453.87
502,0.9893897548317909,,9.21,52577,6463.08
503,1.0069748982787132,,9.10,52764,6472.18
504,1.064601220190525,,9.89,52510,6482.07
505,1.0222410559654236,0.8924245238304138,9.81,52710,6491.88
506,0.9840253666043282,,9.99,52840,6501.86
507,0.9682795703411102,,9.41,52764,6511.27
508,0.9817001596093178,,9.12,52702,6520.39
509,1.0135405361652374,,9.47,52848,6529.87
510,1.0038250982761383,0.9737182855606079,9.04,52681,6538.91
511,1.0093817189335823,,9.59,53163,6548.49
512,0.9826365038752556,,9.26,52785,6557.75
513,1.0188224986195564,,9.29,52780,6567.04
514,1.0543561354279518,,9.27,52889,6576.31
515,0.9367392733693123,1.0037651062011719,9.30,52632,6585.61
516,0.9715657532215118,,9.06,52726,6594.67
517,0.977856881916523,,9.28,52816,6603.95
518,1.0339152291417122,,9.67,52876,6613.62
519,1.0411675572395325,,9.41,52739,6623.03
520,0.9942271560430527,0.9559187491734823,9.17,52708,6632.20
521,0.9950544759631157,,9.03,52911,6641.23
522,1.0144976750016212,,9.39,52638,6650.62
523,1.0033766403794289,,9.27,52717,6659.89
524,1.0589488297700882,,8.78,52564,6668.67
525,1.0153417363762856,0.9697811603546143,9.37,52870,6678.04
526,1.0339151248335838,,9.86,52625,6687.90
527,0.934196911752224,,9.70,52692,6697.60
528,0.9457086324691772,,9.92,52660,6707.52
529,0.9961990714073181,,8.94,52568,6716.46
530,0.981217510998249,0.9422430992126465,9.51,52739,6725.97
531,1.0305208787322044,,9.57,52715,6735.54
532,0.9919931665062904,,8.99,52633,6744.52
533,1.0016916319727898,,9.10,52816,6753.63
534,0.9552294164896011,,9.71,52438,6763.33
535,1.0481212213635445,0.9668136239051819,9.32,52800,6772.65
536,1.054090179502964,,9.19,52749,6781.84
537,1.000082291662693,,9.69,52527,6791.54
538,0.9812771454453468,,9.73,52721,6801.27
539,0.9965521693229675,,9.20,52701,6810.47
540,1.0422455072402954,0.9524758259455363,9.76,53043,6820.23
541,1.0171985253691673,,9.09,52471,6829.32
542,0.9735932722687721,,9.07,52966,6838.39
543,1.021685853600502,,9.21,52630,6847.60
544,1.0473259165883064,,9.35,52554,6856.95
545,0.9582720845937729,0.9724756677945455,9.91,52609,6866.86
546,0.9685668051242828,,8.96,52956,6875.82
547,1.0072044879198074,,9.61,52731,6885.43
