step,diffusion_loss
0.0,0.9985615015029907
200.0,0.15356677770614624
400.0,0.06768769770860672
600.0,0.020501121878623962
800.0,0.2620430886745453
1000.0,0.09095202386379242
1200.0,0.017669595777988434
1400.0,0.021845469251275063
1600.0,0.16638273000717163
1800.0,0.11496362090110779
2000.0,0.046508073806762695
2200.0,0.3198899030685425
2400.0,0.2107338011264801
2600.0,0.0904201790690422
2800.0,0.04335474967956543
3000.0,0.07693919539451599
3200.0,0.12810255587100983
3400.0,0.1574442982673645
3600.0,0.2022283971309662
3800.0,0.09765727818012238
4000.0,0.17560674250125885
4200.0,0.08879424631595612
4400.0,0.012909797951579094
4600.0,0.13038314878940582
4800.0,0.08254431188106537
5000.0,0.09108372777700424
5200.0,0.09709762036800385
5400.0,0.11568509042263031
5600.0,0.12124565243721008
5800.0,0.10517524182796478
6000.0,0.013290761038661003
6200.0,0.17211030423641205
6400.0,0.05546649545431137
6600.0,0.13829118013381958
6800.0,0.17792227864265442
7000.0,0.014487620443105698
7200.0,0.037956543266773224
7400.0,0.22720004618167877
7600.0,0.07124507427215576
7800.0,0.2138887196779251
8000.0,0.1822558343410492
8200.0,0.03191058337688446
8400.0,0.04803597182035446
8600.0,0.13055852055549622
8800.0,0.20397336781024933
9000.0,0.08570543676614761
9200.0,0.13788442313671112
9400.0,0.052337683737277985
9600.0,0.07643589377403259
9800.0,0.09372761845588684
10000.0,0.07915129512548447
10200.0,0.08736974000930786
10400.0,0.06485442072153091
10600.0,0.15057262778282166
10800.0,0.034300804138183594
11000.0,0.05678045377135277
11200.0,0.2942047715187073
11400.0,0.05772378295660019
11600.0,0.0251967441290617
11800.0,0.15055152773857117
12000.0,0.16099964082241058
12200.0,0.09505802392959595
12400.0,0.02846767194569111
12600.0,0.109768345952034
12800.0,0.019134944304823875
13000.0,0.025638241320848465
13200.0,0.13780748844146729
13400.0,0.206610769033432
13600.0,0.03797309845685959
13800.0,0.14565768837928772
14000.0,0.15611939132213593
14200.0,0.016313709318637848
14400.0,0.12153352051973343
14600.0,0.21411925554275513
14800.0,0.058041539043188095
15000.0,0.06039833277463913
15200.0,0.19855834543704987
15400.0,0.09934278577566147
15000.0,0.05905357748270035
15200.0,0.14645959436893463
15400.0,0.020111406221985817
15600.0,0.0846237912774086
15800.0,0.2013334035873413
16000.0,0.07008536905050278
16200.0,0.11043354868888855
16400.0,0.05555079132318497
16600.0,0.06326171010732651
16800.0,0.0482369139790535
17000.0,0.029119618237018585
17200.0,0.11957910656929016
17400.0,0.13239933550357819
17600.0,0.04292822629213333
17800.0,0.010162709280848503
18000.0,0.05245869979262352
18200.0,0.09162227809429169
18400.0,0.04133407771587372
18600.0,0.02372921258211136
18800.0,0.0033390941098332405
19000.0,0.015976455062627792
19200.0,0.08979155123233795
19400.0,0.04060967639088631
19600.0,0.060616444796323776
19800.0,0.019470764324069023
20000.0,0.15535126626491547
20200.0,0.10780814290046692
20400.0,0.11950261890888214
20600.0,0.02404290996491909
20800.0,0.05864962190389633
21000.0,0.032194171100854874
21200.0,0.05293753743171692
21400.0,0.051544420421123505
21600.0,0.01833910122513771
21800.0,0.06284593045711517
22000.0,0.2502668797969818
22200.0,0.03487724810838699
22400.0,0.03320439159870148
22600.0,0.204398512840271
22800.0,0.057828135788440704
23000.0,0.06913265585899353
23200.0,0.14599034190177917
23400.0,0.04263201355934143
23600.0,0.17014798521995544
23800.0,0.16264650225639343
24000.0,0.034288398921489716
24200.0,0.026693597435951233
24400.0,0.14681905508041382
24600.0,0.03258311375975609
