step,train_loss,val_loss
216.0,0.26368900388479233,
217.0,0.26250698417425156,
218.0,0.26206895858049395,
219.0,0.2613504007458687,
220.0,0.26084538996219636,0.47506704926490784
221.0,0.2603227525949478,
222.0,0.2599141076207161,
223.0,0.25938827395439146,
224.0,0.25896365791559217,
225.0,0.2587074264883995,0.47042425721883774
226.0,0.25882676541805266,
227.0,0.25888463109731674,
228.0,0.2577521339058876,
229.0,0.25733195096254347,
230.0,0.25680179595947267,0.4670235589146614
231.0,0.25676715523004534,
232.0,0.2563560470938683,
233.0,0.2558089181780815,
234.0,0.25528028309345246,
235.0,0.2549396947026253,0.46340417861938477
236.0,0.25467757135629654,
237.0,0.2541984707117081,
238.0,0.25391602218151094,
239.0,0.2535794645547867,
240.0,0.2532684043049812,0.45938216894865036
241.0,0.25253493785858155,
242.0,0.25234347581863403,
243.0,0.25228155851364137,
244.0,0.2530235558748245,
245.0,0.2530980944633484,0.4578472822904587
246.0,0.2518620014190674,
247.0,0.2508287772536278,
248.0,0.2505472391843796,
249.0,0.24986201524734497,
250.0,0.24945256412029265,0.4529176205396652
251.0,0.24898450672626496,
252.0,0.2487962782382965,
253.0,0.24895032793283461,
254.0,0.24829018861055374,
255.0,0.2477741852402687,0.45008157938718796
256.0,0.24741369634866714,
257.0,0.24723559916019439,
258.0,0.24710419178009033,
259.0,0.24751833826303482,
260.0,0.24670496582984924,0.44741340726614
261.0,0.24602656662464142,
262.0,0.2457444041967392,
263.0,0.24536567479372023,
264.0,0.2454138770699501,
265.0,0.24553204327821732,0.4447082430124283
266.0,0.2449811577796936,
267.0,0.2445721685886383,
268.0,0.24473317712545395,
269.0,0.24387266635894775,
270.0,0.2433968484401703,0.4412083923816681
271.0,0.24287712424993516,
272.0,0.24256205409765244,
273.0,0.24246263951063157,
274.0,0.24226878583431244,
275.0,0.24187638163566588,0.4384850859642029
276.0,0.2415131598711014,
277.0,0.2412339925765991,
278.0,0.24115806818008423,
279.0,0.24072147011756898,
280.0,0.24055482894182206,0.4365614503622055
281.0,0.24151390194892883,
282.0,0.24082404226064683,
283.0,0.2401888206601143,
284.0,0.24002134054899216,
285.0,0.23954590559005737,0.43324654549360275
286.0,0.2393376812338829,
287.0,0.23892717063426971,
288.0,0.23862808644771577,
289.0,0.23838185369968415,
290.0,0.23925524204969406,0.4314887747168541
291.0,0.2384672209620476,
292.0,0.23797524720430374,
293.0,0.23782030940055848,
294.0,0.23809008151292801,
295.0,0.2378091335296631,0.42984917759895325
296.0,0.23864398002624512,
297.0,0.23770759999752045,
298.0,0.23708222955465316,
299.0,0.2363929733633995,
300.0,0.23587944656610488,0.4269565939903259
301.0,0.23553351908922196,
302.0,0.23524021059274675,
303.0,0.2351137489080429,
304.0,0.23476919382810593,
305.0,0.23486270159482955,0.4245246648788452
306.0,0.23544285744428634,
307.0,0.2352568745613098,
308.0,0.23523999750614166,
309.0,0.23462959825992585,
310.0,0.2342109575867653,0.42298397421836853
311.0,0.2336922749876976,
312.0,0.23334446400403977,
313.0,0.23328315913677217,
314.0,0.2328123554587364,
315.0,0.23259429335594178,0.4202486649155617
316.0,0.23249329328536988,
317.0,0.23230274319648742,
318.0,0.2319547340273857,
319.0,0.2316967412829399,
320.0,0.23186288326978682,0.41828564554452896
321.0,0.23147135972976685,
322.0,0.2312419593334198,
323.0,0.23113684207201005,
324.0,0.23128902465105056,
325.0,0.23082429468631743,0.4169640764594078
326.0,0.23147759735584258,
327.0,0.2311728999018669,
328.0,0.2305649474263191,
329.0,0.2299402415752411,
330.0,0.22984045147895812,0.41469283401966095
331.0,0.23010639399290084,
332.0,0.22998050600290298,
333.0,0.22994716912508012,
334.0,0.2296806737780571,
335.0,0.2293435201048851,0.4142594113945961
336.0,0.2290102571249008,
337.0,0.22866535782814026,
338.0,0.22859901934862137,
339.0,0.22831426560878754,
340.0,0.22807631492614747,0.41120604425668716
341.0,0.22797127962112426,
342.0,0.2278669998049736,
343.0,0.22852735817432404,
344.0,0.22788239717483522,
345.0,0.22742412537336348,0.4105124920606613
346.0,0.22727838456630706,
347.0,0.22782677859067918,
348.0,0.2292262777686119,
349.0,0.2275898575782776,
350.0,0.2268188402056694,0.40864671021699905
351.0,0.22639953941106797,
352.0,0.22609842270612718,
353.0,0.2260282352566719,
354.0,0.2260615721344948,
355.0,0.22587291449308394,0.4072924703359604
356.0,0.22571928501129152,
357.0,0.22543578147888182,
358.0,0.225519160926342,
359.0,0.22548393160104752,
360.0,0.2252022385597229,0.4061175510287285
361.0,0.2252255156636238,
362.0,0.22564619928598403,
363.0,0.22525014728307724,
364.0,0.22512514740228654,
365.0,0.22528729289770127,0.40490374714136124
366.0,0.22464620172977448,
367.0,0.22414975762367248,
368.0,0.22410790175199508,
369.0,0.2239159420132637,
370.0,0.2239971026778221,0.4036068767309189
371.0,0.22379421293735505,
372.0,0.22353410273790358,
373.0,0.22330302447080613,
374.0,0.22312616258859636,
375.0,0.22305694073438645,0.4016215205192566
376.0,0.22314051389694214,
377.0,0.22465214878320694,
378.0,0.2242622494697571,
379.0,0.22420220524072648,
380.0,0.2237767219543457,0.4017004817724228
381.0,0.22292377352714537,
382.0,0.2226074978709221,
383.0,0.2224128946661949,
384.0,0.2222067803144455,
385.0,0.2219520017504692,0.39988740533590317
386.0,0.22190240174531936,
387.0,0.22177805453538896,
388.0,0.22142114043235778,
389.0,0.22114163339138032,
390.0,0.22109108567237853,0.3982468247413635
391.0,0.220899398624897,
392.0,0.22069431692361832,
393.0,0.22073737382888795,
394.0,0.22070725858211518,
395.0,0.22038868367671965,0.39710045605897903
396.0,0.22019377648830413,
397.0,0.22059608846902848,
398.0,0.22032623440027238,
399.0,0.21996137350797654,
400.0,0.2200318992137909,0.39605455100536346
401.0,0.22010150849819182,
402.0,0.22006452679634095,
403.0,0.2198755294084549,
404.0,0.2202696144580841,
405.0,0.219822895526886,0.39587802439928055
406.0,0.22033081948757172,
407.0,0.22210218757390976,
408.0,0.2210858002305031,
409.0,0.22057317495346068,
410.0,0.21967153400182723,0.3954312354326248
411.0,0.21943154633045198,
412.0,0.21939719319343567,
413.0,0.21895787119865417,
414.0,0.21870435923337936,
415.0,0.21847940534353255,0.3932206332683563
416.0,0.21824916452169418,
417.0,0.21808285862207413,
418.0,0.2179632380604744,
419.0,0.21777260452508926,
420.0,0.217795792222023,0.3921297490596771
421.0,0.21763276308774948,
422.0,0.21771899610757828,
423.0,0.2174956426024437,
424.0,0.21734509617090225,
425.0,0.21776810437440872,0.3920309245586395
426.0,0.21764388382434846,
427.0,0.21748124063014984,
428.0,0.21743744611740112,
429.0,0.21741390377283096,
430.0,0.2178986370563507,0.3917175829410553
431.0,0.2175630271434784,
432.0,0.2171905979514122,
433.0,0.21724447160959243,
434.0,0.21855412423610687,
435.0,0.21798168420791625,0.391019731760025
436.0,0.21692637652158736,
437.0,0.21634646207094194,
438.0,0.21624861061573028,
439.0,0.21609139293432236,
440.0,0.21599089801311494,0.3886910378932953
441.0,0.2159460574388504,
442.0,0.21577552258968352,
443.0,0.2158221110701561,
444.0,0.21584514677524566,
445.0,0.21580586433410645,0.38811537623405457
446.0,0.21579378396272658,
447.0,0.21660871654748917,
448.0,0.21619900166988373,
449.0,0.2164422258734703,
450.0,0.2169970914721489,0.3887787386775017
451.0,0.21582735031843187,
452.0,0.215288969874382,
453.0,0.21521268039941788,
454.0,0.21498887240886688,
455.0,0.2146301344037056,0.38633348047733307
456.0,0.2145244896411896,
457.0,0.214516544342041,
458.0,0.2146143928170204,
459.0,0.21462938338518142,
460.0,0.21532643288373948,0.3858627527952194
461.0,0.21506079882383347,
462.0,0.21641627252101897,
463.0,0.21526316106319426,
464.0,0.21516479849815368,
465.0,0.21472680419683457,0.3860805854201317
466.0,0.21431407630443572,
467.0,0.21383557170629502,
468.0,0.2137669652700424,
469.0,0.213834547996521,
470.0,0.2140031024813652,0.38488370925188065
471.0,0.2135694816708565,
472.0,0.2133284628391266,
473.0,0.21312181949615477,
474.0,0.21321130841970443,
475.0,0.21311922520399093,0.38330820202827454
476.0,0.21297046691179275,
477.0,0.2126971200108528,
478.0,0.21281601041555404,
479.0,0.2128767639398575,
480.0,0.21316317319869996,0.38265174627304077
481.0,0.21333367377519608,
482.0,0.2140399232506752,
483.0,0.21505052894353865,
484.0,0.21442890614271165,
485.0,0.2138206660747528,0.38384200632572174
486.0,0.21297323554754258,
487.0,0.21246352344751357,
488.0,0.21208650916814803,
489.0,0.21193164736032485,
490.0,0.2120658501982689,0.3815205618739128
491.0,0.2119198128581047,
492.0,0.211699678003788,
493.0,0.21160028874874115,
494.0,0.21171126812696456,
495.0,0.2115917131304741,0.3806934207677841
496.0,0.21168604344129563,
497.0,0.21150099486112595,
498.0,0.21136540472507476,
499.0,0.21128516346216203,
500.0,0.21135396063327788,0.3801559880375862
501.0,0.21131658405065537,
502.0,0.2114857792854309,
503.0,0.21223049610853195,
504.0,0.21153918504714966,
505.0,0.21116514801979064,0.37955234944820404
506.0,0.2114045351743698,
507.0,0.21168696582317353,
508.0,0.21185237914323807,
509.0,0.21289585083723067,
510.0,0.21180272549390794,0.3797379359602928
511.0,0.2109866812825203,
512.0,0.21051258146762847,
513.0,0.21051762849092484,
514.0,0.21033863723278046,
515.0,0.21026444286108018,0.3784109205007553
516.0,0.21021175384521484,
517.0,0.21006484031677247,
518.0,0.21010093986988068,
519.0,0.21002560555934907,
520.0,0.20996759235858917,0.3778168186545372
521.0,0.20991916805505753,
522.0,0.21006924510002137,
523.0,0.2101239815354347,
524.0,0.21090709418058395,
525.0,0.2116302505135536,0.3785536512732506
526.0,0.21252172589302062,
527.0,0.21418866664171218,
528.0,0.21274493187665938,
529.0,0.2113466426730156,
530.0,0.21001429855823517,0.37769174575805664
531.0,0.20965079665184022,
532.0,0.2095197930932045,
533.0,0.20932365208864212,
534.0,0.20910100787878036,
535.0,0.20901973843574523,0.37619876861572266
536.0,0.20884157568216324,
537.0,0.20875201523303985,
538.0,0.20864378064870834,
539.0,0.20857170224189758,
540.0,0.20864179134368896,0.37543193995952606
541.0,0.20857100933790207,
542.0,0.20844219475984574,
543.0,0.20843719094991683,
544.0,0.2083110526204109,
545.0,0.20827447175979613,0.374799408018589
546.0,0.20838844776153564,
547.0,0.2081651583313942,
548.0,0.20813723355531694,
549.0,0.2079479232430458,
550.0,0.20787043869495392,0.37373511493206024
551.0,0.20783642679452896,
552.0,0.20791832804679872,
553.0,0.2077767163515091,
554.0,0.208033949136734,
555.0,0.20794700980186462,0.3735267445445061
556.0,0.20819468200206756,
557.0,0.20805222392082215,
558.0,0.20768193155527115,
559.0,0.2075914666056633,
560.0,0.20826780945062637,0.37331732362508774
561.0,0.20804808139801026,
562.0,0.20758256912231446,
563.0,0.20743063390254973,
564.0,0.20738308280706405,
565.0,0.20809565633535385,0.3745412826538086
566.0,0.20789676308631896,
567.0,0.2078119233250618,
568.0,0.20770252794027327,
569.0,0.20719422698020934,
570.0,0.2069617971777916,0.3722321465611458
571.0,0.20679316222667693,
572.0,0.20686227977275848,
573.0,0.20803653597831726,
574.0,0.20786847472190856,
575.0,0.2076974928379059,0.3730267062783241
576.0,0.2072034254670143,
577.0,0.2067241534590721,
578.0,0.2064684122800827,
579.0,0.2064875528216362,
580.0,0.20629332661628724,0.3709220364689827
581.0,0.20620533376932143,
582.0,0.20612361431121826,
583.0,0.20601370334625244,
584.0,0.20622269213199615,
585.0,0.20654119104146956,0.37108537554740906
586.0,0.20644839107990265,
587.0,0.2062635228037834,
588.0,0.20622067600488664,
589.0,0.20609499663114547,
590.0,0.20643524080514908,0.3710554465651512
591.0,0.2069629818201065,
592.0,0.2065023273229599,
593.0,0.206089648604393,
594.0,0.20644022822380065,
595.0,0.20628937035799028,0.37138256430625916
596.0,0.206297467648983,
597.0,0.2057817816734314,
598.0,0.2059888482093811,
599.0,0.20621402859687804,
600.0,0.2058164581656456,0.3692639544606209
601.0,0.20537457764148712,
602.0,0.20522578060626984,
603.0,0.20513840466737748,
604.0,0.20502903163433076,
605.0,0.20562886744737624,0.36937645077705383
606.0,0.20570630431175232,
607.0,0.20552990734577178,
608.0,0.20533271431922911,
609.0,0.20505328178405763,
610.0,0.20488837510347366,0.36817580461502075
611.0,0.20462025701999664,
612.0,0.2046527862548828,
613.0,0.20461925417184829,
614.0,0.20468356013298034,
615.0,0.20465757697820663,0.36775950342416763
616.0,0.2047047883272171,
617.0,0.204549577832222,
618.0,0.20459715723991395,
619.0,0.20466085523366928,
620.0,0.20453979820013046,0.3672391250729561
621.0,0.2043459013104439,
622.0,0.20448603928089143,
623.0,0.20519995987415313,
624.0,0.21491800546646117,
625.0,0.2116643562912941,0.37351253628730774
626.0,0.20799626559019088,
627.0,0.20561101734638215,
628.0,0.20472428500652312,
629.0,0.20414444357156752,
630.0,0.20390094816684723,0.367812842130661
631.0,0.2039523646235466,
632.0,0.20375657230615615,
633.0,0.2037625640630722,
634.0,0.2036013901233673,
635.0,0.20359861552715303,0.36646851152181625
636.0,0.20353332608938218,
637.0,0.20354942977428436,
638.0,0.2037644386291504,
639.0,0.20362386256456375,
640.0,0.20346170514822007,0.3662542551755905
641.0,0.20342621356248855,
642.0,0.20335005968809128,
643.0,0.2033264622092247,
644.0,0.20311685800552368,
645.0,0.20326317995786666,0.3657740354537964
646.0,0.2031681090593338,
647.0,0.20359686464071275,
648.0,0.20358292907476425,
649.0,0.203440859913826,
650.0,0.20334281176328659,0.36561447381973267
651.0,0.20322346389293672,
652.0,0.2029629737138748,
653.0,0.20351420640945433,
654.0,0.20431042462587357,
655.0,0.20389214158058167,0.3662683516740799
656.0,0.20351996272802353,
657.0,0.2030104711651802,
658.0,0.20295967161655426,
659.0,0.20299234390258789,
660.0,0.20280481725931168,0.3644511476159096
661.0,0.20262532085180282,
662.0,0.202701635658741,
663.0,0.20254489481449128,
664.0,0.20240487903356552,
665.0,0.20248185843229294,0.36371123045682907
666.0,0.20235098898410797,
667.0,0.20240815728902817,
668.0,0.20223356932401657,
669.0,0.2027386337518692,
670.0,0.20259881913661956,0.364149771630764
671.0,0.20246731042861937,
672.0,0.20288198739290236,
673.0,0.20299174636602402,
674.0,0.20292586982250213,
675.0,0.20215499997138978,0.3634583204984665
676.0,0.20216895043849945,
677.0,0.2021675631403923,
678.0,0.20216090679168702,
679.0,0.20242688804864883,
680.0,0.20234244763851167,0.36258813738822937
681.0,0.20177666693925858,
682.0,0.20170027315616607,
683.0,0.20156038403511048,
684.0,0.20141827315092087,
685.0,0.20126386880874633,0.3621418848633766
686.0,0.20128979682922363,
687.0,0.20141931176185607,
688.0,0.2013334959745407,
689.0,0.2012260526418686,
690.0,0.20135610699653625,0.3624120503664017
691.0,0.20169596821069719,
692.0,0.20138653814792634,
693.0,0.20126419216394426,
694.0,0.20135850757360457,
695.0,0.20178038775920867,0.3626825883984566
696.0,0.20139063894748688,
697.0,0.2011127158999443,
698.0,0.2010212555527687,
699.0,0.20083981603384018,
700.0,0.2008301019668579,0.36111951246857643
701.0,0.20144126564264297,
702.0,0.20106460601091386,
703.0,0.20107596814632417,
704.0,0.20122260600328445,
705.0,0.20180668979883193,0.36246900260448456
706.0,0.20177739560604097,
707.0,0.20083658993244172,
708.0,0.20097089409828187,
709.0,0.20086115151643752,
710.0,0.2007337376475334,0.3607471287250519
711.0,0.20052821785211564,
712.0,0.20048854053020476,
713.0,0.20022935867309571,
714.0,0.20012039244174956,
715.0,0.20098119229078293,0.36139239370822906
716.0,0.2006978914141655,
717.0,0.20105250626802446,
718.0,0.20158596634864806,
719.0,0.20428530126810074,
720.0,0.2057676136493683,0.3626568615436554
721.0,0.203059820830822,
722.0,0.2021512821316719,
723.0,0.2007663741707802,
724.0,0.2003727599978447,
725.0,0.2003613993525505,0.3603728339076042
726.0,0.20016770660877228,
727.0,0.19993325024843217,
728.0,0.1997899293899536,
729.0,0.19967179745435715,
730.0,0.19954138100147248,0.3593055307865143
731.0,0.19971783459186554,
732.0,0.1997025266289711,
733.0,0.19960320740938187,
734.0,0.1995173767209053,
735.0,0.19953501969575882,0.3591541573405266
736.0,0.19940937012434007,
737.0,0.19945448786020278,
738.0,0.2005373865365982,
739.0,0.20013952106237412,
740.0,0.20015555173158645,0.35922255739569664
741.0,0.20030711740255355,
742.0,0.20137525200843812,
743.0,0.20049996972084044,
744.0,0.19958635866642,
745.0,0.1992431938648224,0.3582528233528137
746.0,0.19899388104677201,
747.0,0.19895164519548417,
748.0,0.19880941808223723,
749.0,0.19884445518255234,
750.0,0.19914558082818984,0.3581053651869297
751.0,0.19919412732124328,
752.0,0.19918298572301865,
753.0,0.1995922088623047,
754.0,0.19921767264604567,
755.0,0.19894651025533677,0.3581272214651108
756.0,0.1998982846736908,
757.0,0.19949971139431,
758.0,0.1991951808333397,
759.0,0.19955185800790787,
760.0,0.19909237176179886,0.35774778947234154
761.0,0.19874325543642044,
762.0,0.19877838641405104,
763.0,0.19876660108566285,
764.0,0.19895820170640946,
765.0,0.19957900494337083,0.3599512353539467
766.0,0.20045971125364304,
767.0,0.2006589278578758,
768.0,0.1996250182390213,
769.0,0.19907671809196473,
770.0,0.19842020869255067,0.3573366589844227
771.0,0.1982513979077339,
772.0,0.19806817620992662,
773.0,0.19803303033113479,
774.0,0.19797830581665038,
775.0,0.19802030473947524,0.35634739324450493
776.0,0.19820224195718766,
777.0,0.19834161698818206,
778.0,0.19806183129549026,
779.0,0.19798446744680404,
780.0,0.19833904802799224,0.35785845667123795
781.0,0.19965974539518355,
782.0,0.19908171892166138,
783.0,0.19830424040555955,
784.0,0.19790097177028657,
785.0,0.1976885423064232,0.35572801902890205
786.0,0.19774785935878753,
787.0,0.1975988879799843,
788.0,0.19769613444805145,
789.0,0.19760272800922393,
790.0,0.19752112478017808,0.3554469980299473
791.0,0.19759174436330795,
792.0,0.19754188656806945,
793.0,0.19805849641561507,
794.0,0.1977209582924843,
795.0,0.19747407138347625,0.3549001067876816
796.0,0.197570239007473,
797.0,0.19747345596551896,
798.0,0.19760679826140404,
799.0,0.19757687896490098,
800.0,0.1974664345383644,0.3547824062407017
801.0,0.19753333181142807,
802.0,0.19851391166448593,
803.0,0.19846668392419814,
804.0,0.19974659383296967,
805.0,0.20331480354070663,0.3615094721317291
806.0,0.20114070177078247,
807.0,0.19865085035562516,
808.0,0.19748168289661408,
809.0,0.19722800850868225,
810.0,0.1970791056752205,0.35469377785921097
811.0,0.1971565827727318,
812.0,0.19699542075395585,
813.0,0.19680130183696748,
814.0,0.1967243328690529,
815.0,0.1969580754637718,0.3539935424923897
816.0,0.19682211428880692,
817.0,0.19694628864526748,
818.0,0.19670367985963821,
819.0,0.19663386642932892,
820.0,0.19680869430303574,0.3537513166666031
821.0,0.19656366258859634,
822.0,0.19652386605739594,
823.0,0.1964456021785736,
824.0,0.19665645509958268,
825.0,0.19693603217601777,0.35393932089209557
826.0,0.19675736725330353,
827.0,0.19697980284690858,
828.0,0.19730372428894044,
829.0,0.19673045426607133,
830.0,0.19663523733615876,0.3532060533761978
831.0,0.19658447355031966,
832.0,0.19639043360948563,
833.0,0.19626326560974122,
834.0,0.19653626829385756,
835.0,0.1964043214917183,0.3529117591679096
836.0,0.19621071666479112,
837.0,0.19614964425563813,
838.0,0.19622425436973573,
839.0,0.19638803452253342,
840.0,0.19654668271541595,0.3532559312880039
841.0,0.19651390612125397,
842.0,0.1965957224369049,
843.0,0.19640084207057953,
844.0,0.19655266404151917,
845.0,0.1961180478334427,0.35280661284923553
846.0,0.19615567475557327,
847.0,0.196001772582531,
848.0,0.19579624235630036,
849.0,0.19620634764432907,
850.0,0.19628302454948426,0.3524353429675102
851.0,0.19597226828336717,
852.0,0.19588132649660112,
853.0,0.19575004577636718,
854.0,0.1956319257616997,
855.0,0.19598599672317504,0.3537862040102482
856.0,0.1968963101506233,
857.0,0.19619847238063812,
858.0,0.19684168696403503,
859.0,0.19613704830408096,
860.0,0.19577883332967758,0.35167891159653664
861.0,0.19569312334060668,
862.0,0.1957906886935234,
863.0,0.19551731944084166,
864.0,0.19558187574148178,
865.0,0.19586067348718644,0.35175560414791107
866.0,0.19550641179084777,
867.0,0.19517728984355925,
868.0,0.19546933323144913,
869.0,0.19643028527498246,
870.0,0.19640775322914122,0.35164593160152435
871.0,0.19581496268510817,
872.0,0.19618739634752275,
873.0,0.19568943679332734,
874.0,0.19506049901247025,
875.0,0.19511477798223495,0.3515114337205887
876.0,0.1950881987810135,
877.0,0.19490199238061906,
878.0,0.19507917612791062,
879.0,0.1951408013701439,
880.0,0.19496876299381255,0.3514975942671299
881.0,0.1951269045472145,
882.0,0.19474322348833084,
883.0,0.19463471025228501,
884.0,0.19464864879846572,
885.0,0.19457660913467406,0.35011644661426544
886.0,0.1951098173856735,
887.0,0.19529969394207,
888.0,0.1951245814561844,
889.0,0.1946972355246544,
890.0,0.1947663590312004,0.35077883303165436
891.0,0.19478752017021178,
892.0,0.19458092302083968,
893.0,0.1944124072790146,
894.0,0.19454774260520935,
895.0,0.19510608911514282,0.35101521387696266
896.0,0.19504061341285706,
897.0,0.19557775408029557,
898.0,0.19492631107568742,
