step,train_mse,latent_rms,train_rel_l2,latent_dependence,heldout_codec_rel_l2
53.0,0.021219326816499233,0.0035148996394127607,,,
54.0,0.021178120420210892,0.0035458928905427456,,,
55.0,0.021162448161178165,0.0035632678773254156,,,
56.0,0.02113732464921971,0.0035885507240891457,,,
57.0,0.02106800094453825,0.0035979230888187885,,,
58.0,0.020982738069982992,0.0036264387890696526,,,
59.0,0.020949768059783512,0.0036353017203509808,0.5220862329006195,,
60.0,0.02099907985060579,0.003660726360976696,,,
61.0,0.021110906396061183,0.003677697852253914,,,
62.0,0.021076877983286977,0.0037025806959718466,,,
63.0,0.020869151309339536,0.0037071031983941793,,,
64.0,0.02073330564941797,0.003737946040928364,,,
65.0,0.02071190837253299,0.0037264623679220676,,,
66.0,0.02076015876709587,0.003772840602323413,,,
67.0,0.02083660217312475,0.003764690598472953,,,
68.0,0.02081500846375194,0.003799604019150138,,,
69.0,0.020724139001427427,0.0038085177075117826,0.5197300706058741,,
70.0,0.020677098399028183,0.003826406318694353,,,
71.0,0.020669950031571918,0.003841955214738846,,,
72.0,0.02065225316935943,0.0038603839930146933,,,
73.0,0.02061604188134273,0.0038686715997755527,,0.49769720435142517,0.8497378826141357
74.0,0.020589102370043594,0.003893987275660038,,,
75.0,0.02058696160920792,0.003895216854289174,,,
76.0,0.020610614829800197,0.003923242911696434,,,
77.0,0.020637339817153082,0.003928393125534058,,,
78.0,0.020634243491416175,0.0039506456814706326,,,
79.0,0.020596696288428373,0.003960893489420414,0.518595676869154,,
80.0,0.02056172092548675,0.003974001854658127,,,
81.0,0.020544487779132193,0.003988084848970175,,,
82.0,0.02052519333341883,0.00399725791066885,,,
83.0,0.020517003827003968,0.004011902958154678,,,
84.0,0.020504225925025012,0.004021403379738331,,,
85.0,0.020497098996614418,0.004036549478769302,,,
86.0,0.020490396813386016,0.004046750720590353,,,
87.0,0.020483687698013252,0.004060724284499884,,,
88.0,0.020480266655277874,0.00407258840277791,,,
89.0,0.02047793447246982,0.004082685802131891,0.5180566478520632,,
90.0,0.020489314646563596,0.004097006283700466,,,
91.0,0.020496131969201897,0.004108876921236515,,,
92.0,0.02048942608034445,0.0041189552284777164,,,
93.0,0.020473860760943756,0.004137097392231226,,,
94.0,0.020449371164043745,0.004138183780014515,,,
95.0,0.02043635381799605,0.00416320376098156,,,
96.0,0.02043399086739454,0.0041572172194719315,,,
97.0,0.020437626584122577,0.004189292900264263,,,
98.0,0.020427837501176528,0.004178489092737436,,,
99.0,0.02042160774788095,0.0042135221883654594,0.5177178457379341,,
100.0,0.020412557606274882,0.00420118635520339,,,
101.0,0.020416486341920163,0.004236872773617506,,,
102.0,0.020426738052111534,0.0042248801328241825,,,
103.0,0.02044062688222362,0.00425760680809617,,,
104.0,0.0204375662551158,0.0042508626356720924,,,
105.0,0.020414987087456718,0.004276863299310207,,,
106.0,0.020390796065330504,0.0042716427706182,,,
107.0,0.02039291031037768,0.004294207785278559,,,
108.0,0.020398492748952574,0.004293318837881088,,,
109.0,0.02040062753380173,0.004310491029173136,0.5171392876654863,,
110.0,0.020386559010172885,0.004316974896937609,,,
111.0,0.020378415593877434,0.004327829927206039,,,
112.0,0.020378134249606068,0.00433897040784359,,,
113.0,0.020386765506118537,0.004347250331193209,,,
114.0,0.020378317015452518,0.004358148667961359,,,
115.0,0.020364666943334872,0.004371232818812132,,,
116.0,0.020348635403853323,0.004373755771666765,,,
117.0,0.02034069093151225,0.0043955412693321705,,,
118.0,0.020338566476065252,0.004388455301523209,,,
119.0,0.02034153521888786,0.004421441350132227,0.5162523370236158,,
120.0,0.020327376344551642,0.0044051967561244965,,,
121.0,0.02032004284258518,0.00444950582459569,,,
122.0,0.02030858047410018,0.00442024739459157,,,
123.0,0.020305706666161615,0.004476929549127817,,,
124.0,0.020293394326128894,0.004437645897269249,,,
125.0,0.02029023380432692,0.004503638483583927,,,
126.0,0.020273338474540246,0.004457808565348387,,,
127.0,0.020268985136515566,0.0045298440381884575,,,
128.0,0.02025184887668325,0.004480499308556318,,,
129.0,0.020246974832067888,0.004555127117782831,0.5142047517001629,,
130.0,0.020235483934068016,0.0045058513060212135,,,
131.0,0.020227189991209243,0.004579729400575161,,,
132.0,0.020207963674846622,0.004534496460109949,,,
133.0,0.020194547064602376,0.004607134964317083,,,
134.0,0.020174417796855172,0.004560705740004778,,,
135.0,0.020157162356707784,0.004642424173653126,,,
136.0,0.020146524572951924,0.004584828857332468,,,
137.0,0.020141092711645697,0.004677388351410627,,,
138.0,0.020135752136508624,0.004621265456080437,,,
139.0,0.020116017932693162,0.0047033061273396015,0.5100916232913733,,
140.0,0.020075934930808014,0.004668200854212046,,,
141.0,0.020035119960084558,0.004732097499072552,,,
142.0,0.019996514410401383,0.0047075566835701466,,0.501554012298584,0.7783967852592468
143.0,0.019974570757605965,0.004771140404045582,,,
144.0,0.01994976640265021,0.004747305065393448,,,
145.0,0.01991742872219119,0.004810867831110954,,,
146.0,0.01987598710279498,0.004790716338902712,,,
147.0,0.01983610287308693,0.004853574093431234,,,
148.0,0.019802223602309824,0.0048336004838347435,,,
149.0,0.019775047776185804,0.004899218212813139,0.5039231292903423,,
150.0,0.019736516441528996,0.00487795053049922,,,
151.0,0.019690122199762197,0.004944236949086189,,,
152.0,0.019642900424078107,0.0049260384403169155,,,
153.0,0.01961024737192525,0.004988616798073053,,,
154.0,0.01957886726802422,0.0049782367423176765,,,
155.0,0.0195367522072047,0.005030347499996424,,,
156.0,0.019475117315434748,0.005031822249293327,,,
157.0,0.01938802486182087,0.005078098736703396,,,
158.0,0.01931278670620587,0.0050828224048018456,,,
159.0,0.01925184933365219,0.005131753161549568,0.4948737770318985,,
160.0,0.019200688156609733,0.005134555045515299,,,
161.0,0.019152765159184734,0.005186229944229126,,,
162.0,0.019085846128356124,0.005185142159461975,,,
163.0,0.019011834535954727,0.005241058301180601,,,
164.0,0.018925418397411704,0.005232623312622309,,,
165.0,0.01884362591223584,0.005292260088026524,,,
166.0,0.018733411191238298,0.005281217861920595,,,
167.0,0.018614671528339385,0.005342098418623209,,,
168.0,0.0184835722638915,0.005334961228072643,,,
169.0,0.018376870528898304,0.005398957524448633,0.48215861432254314,,
170.0,0.018304809551272127,0.00538775185123086,,,
171.0,0.01827550015412271,0.005450984928756952,,,
172.0,0.01829075859549145,0.005444512236863375,,,
173.0,0.018100236693604124,0.00549364322796464,,,
174.0,0.01797772206676503,0.005512840114533901,,,
175.0,0.017795102804278335,0.005528686568140984,,,
176.0,0.01778726870711479,0.005569484084844589,,,
177.0,0.01765182184572849,0.005572076886892319,,,
178.0,0.01748385327661203,0.005620862822979689,,,
179.0,0.017292119762342836,0.005612475331872702,0.4682874567806721,,
180.0,0.0174728317041364,0.005658173002302647,,,
181.0,0.01815188062998156,0.0056460220366716385,,,
182.0,0.017689111839152043,0.0056949215941131115,,,
183.0,0.016868770278783307,0.005721611902117729,,,
184.0,0.017066664159711864,0.005719264503568411,,,
185.0,0.01676331907407277,0.0057556903921067715,,,
186.0,0.016788533756302463,0.005792457144707441,,,
187.0,0.0167711607977334,0.005799665115773678,,,
188.0,0.016680055221335754,0.005845350679010153,,,
189.0,0.01659207868286305,0.005852395668625832,0.45714263431727886,,
190.0,0.0166085278791272,0.0058938260190188885,,,
191.0,0.016569659341540602,0.0058884634636342525,,,
192.0,0.0161404320742521,0.005932669620960951,,,
193.0,0.015721270446148183,0.005941396579146385,,,
194.0,0.01567097180109057,0.005970517639070749,,,
195.0,0.01538369978364143,0.005983821116387844,,,
196.0,0.015334069097621573,0.006016992032527924,,,
197.0,0.015868056517922217,0.006006977986544371,,,
198.0,0.0164244762632168,0.0060570454224944115,,,
199.0,0.01561936305421922,0.006054653320461512,0.44060719199478626,,
200.0,0.014974391229657663,0.0060702296905219555,,,
201.0,0.015293525729535355,0.006100156344473362,,,
202.0,0.014963942289145457,0.006109364330768585,,,
203.0,0.014520269986242056,0.006141848396509886,,,
204.0,0.014456305775998367,0.006162804085761309,,,
205.0,0.014417752447641558,0.006168639753013849,,,
206.0,0.01452329674632185,0.006196637637913227,,,
207.0,0.014492488664885362,0.006223603617399931,,,
208.0,0.014110540494115816,0.0062277293764054775,,,
209.0,0.013762183028997647,0.006256688851863146,0.41817920468747616,,
210.0,0.013651120825153257,0.006267864722758532,,,
211.0,0.013798472153850728,0.00628961157053709,,0.5097976326942444,0.5410656929016113
212.0,0.01420767833168308,0.006290544755756855,,,
213.0,0.014724131542154484,0.006329572293907404,,,
214.0,0.014529405343863698,0.00633700517937541,,,
215.0,0.013942588242805667,0.0063587091863155365,,,
216.0,0.01401044958581527,0.006360738538205624,,,
217.0,0.013506161349101199,0.006380073260515928,,,
218.0,0.013375568473711609,0.006405321415513754,,,
219.0,0.013362592002376914,0.0064364243298769,0.40981054678559303,,
220.0,0.013348268398808108,0.006427838932722807,,,
221.0,0.01348142384344505,0.006463433615863323,,,
222.0,0.013050361649236746,0.006468350067734718,,,
223.0,0.012561774820917183,0.006488718092441559,,,
224.0,0.012508910409588781,0.00650496780872345,,,
225.0,0.01277807092294097,0.006530656013637781,,,
226.0,0.013054525998110572,0.006547144614160061,,,
227.0,0.012840167695863379,0.006570672150701284,,,
228.0,0.012217574491062097,0.006589822005480528,,,
229.0,0.012269720057439473,0.0065996539779007435,0.3951794859021902,,
230.0,0.012411678726784885,0.006608077324926853,,,
231.0,0.012366514934433831,0.006632138974964619,,,
232.0,0.0122491609905329,0.0066345324739813805,,,
233.0,0.012046976481667823,0.006663396954536438,,,
234.0,0.011985575802003344,0.006668576970696449,,,
235.0,0.012125637884665695,0.006687795277684927,,,
236.0,0.012212174597920643,0.006689934525638819,,,
237.0,0.01206670895115369,0.0067269266583025455,,,
238.0,0.01242911901945869,0.006716910749673843,,,
239.0,0.013666951716360119,0.006749996915459633,0.40562282875180244,,
240.0,0.012668554765275782,0.006759013049304485,,,
241.0,0.01164698157666458,0.006773163564503193,,,
242.0,0.012021859089533488,0.006793408188968897,,,
243.0,0.01166448645448933,0.006799827795475721,,,
244.0,0.011518803033460345,0.0068308585323393345,,,
245.0,0.01137263995077875,0.006842561531811953,,,
246.0,0.011124562872573733,0.006864612456411123,,,
247.0,0.011047284976165328,0.006878049578517675,,,
248.0,0.011116777872666716,0.006896686740219593,,,
249.0,0.011346766659472552,0.006914743687957525,0.37544893100857735,,
250.0,0.011515798293468025,0.006921020802110434,,,
251.0,0.011295090852719214,0.006951089482754469,,,
252.0,0.011290838055105673,0.006944308523088694,,,
253.0,0.01177879531453881,0.006976716220378876,,,
254.0,0.011431069368910458,0.006974347867071629,,,
255.0,0.010720584849930472,0.006999060045927763,,,
256.0,0.01068438102129019,0.007005512714385986,,,
257.0,0.010928123294789758,0.007025699596852064,,,
258.0,0.011074264988613625,0.007033612113445997,,,
259.0,0.011137700050344897,0.007061433978378773,0.36643195152282715,,
260.0,0.010742265668490694,0.007062859367579222,,,
261.0,0.01048027192759845,0.007092074025422335,,,
262.0,0.010460277140761415,0.007091093808412552,,,
263.0,0.010630896261686252,0.007119911257177591,,,
264.0,0.011043861325209339,0.007128851022571325,,,
265.0,0.010965055286263426,0.00715096527710557,,,
266.0,0.01060615990155687,0.0071642897091805935,,,
267.0,0.010606338725321823,0.007187202572822571,,,
268.0,0.010859631269963251,0.007192317862063646,,,
269.0,0.01075623864049299,0.007223860826343298,0.3601342625916004,,
270.0,0.010401625628065733,0.007219039835035801,,,
271.0,0.01029932123867588,0.007242335472255945,,,
272.0,0.01025024943260683,0.007244551554322243,,,
273.0,0.010102950849363374,0.007268627639859915,,,
274.0,0.00997667727060616,0.007269661407917738,,,
275.0,0.009918898995448318,0.007305045146495104,,,
276.0,0.009992705882630414,0.007297452539205551,,,
277.0,0.01043353263495697,0.007333431858569384,,,
278.0,0.011276330652957162,0.007325893267989159,,,
279.0,0.011547780274930928,0.007353688590228558,0.3692979346960783,,
280.0,0.01038982418520997,0.007364044897258282,,0.5681815147399902,0.4573562443256378
281.0,0.010084956272815665,0.007359547074884176,,,
282.0,0.010077092266745037,0.007386794779449701,,,
283.0,0.009722350865809453,0.007401229813694954,,,
284.0,0.009548277285260458,0.0074157980270683765,,,
285.0,0.009574173712171613,0.007438612170517445,,,
286.0,0.009905492837747765,0.007440472021698952,,,
287.0,0.01070110259267191,0.007468285970389843,,,
288.0,0.0108668854744691,0.007468761410564184,,,
289.0,0.01009866944514215,0.007491578347980976,0.34910365380346775,,
290.0,0.010040953418550392,0.0075029111467301846,,,
291.0,0.00971839897851977,0.007512484211474657,,,
292.0,0.009482801436550087,0.007516245357692242,,,
293.0,0.00948027019492454,0.007547237444669008,,,
294.0,0.009538061126756172,0.007548790890723467,,,
295.0,0.00961952835580127,0.0075752465054392815,,,
296.0,0.009654782908037306,0.0075816502794623375,,,
297.0,0.009721591104235913,0.007598672062158585,,,
298.0,0.009694911683909594,0.007608622778207064,,,
299.0,0.009565380141139031,0.007626350503414869,0.33931751176714897,,
300.0,0.009492811239841912,0.007623611018061638,,,
301.0,0.009531910478447874,0.007658766582608223,,,
302.0,0.0095143437711522,0.00764498021453619,,,
303.0,0.009525618280491067,0.007680118083953857,,,
304.0,0.009483306891181403,0.007677304092794657,,,
305.0,0.009488736908986337,0.00769484369084239,,,
306.0,0.009501499322036075,0.007707446813583374,,,
307.0,0.009525628959139188,0.007718722335994244,,,
308.0,0.009607071824785736,0.007730105891823769,,,
309.0,0.00957509262435552,0.007747504860162735,0.33700940385460854,,
310.0,0.009227135841631227,0.00774814048781991,,,
311.0,0.009067988094045885,0.00777064124122262,,,
312.0,0.009142515452371703,0.007771293632686138,,,
313.0,0.009319024958854748,0.007797949481755495,,,
314.0,0.009300092757783002,0.007799767889082432,,,
315.0,0.009084919198519654,0.007822913117706776,,,
316.0,0.00894311148311115,0.007826938293874264,,,
317.0,0.008986783354129228,0.007849670015275478,,,
318.0,0.00915998289672037,0.007852218113839626,,,
319.0,0.009148109358114501,0.007878848351538181,0.3307549972087145,,
320.0,0.008966020883785354,0.007876227609813213,,,
321.0,0.00883365884423256,0.007906929589807987,,,
322.0,0.00886575795451386,0.007903506979346275,,,
323.0,0.009027113756164908,0.007928346283733845,,,
324.0,0.009010050047395957,0.007938673719763756,,,
325.0,0.00882359203365114,0.00794231053441763,,,
326.0,0.008699470410226947,0.00797746330499649,,,
327.0,0.008699579263726871,0.007960014045238495,,,
328.0,0.008803744577906197,0.008007061667740345,,,
329.0,0.008859955773481892,0.00799011904746294,0.3255622014403343,,
330.0,0.008918168887289035,0.00802312046289444,,,
331.0,0.008934643943794071,0.008025051094591618,,,
332.0,0.008921686295523411,0.008039139211177826,,,
333.0,0.008884398492777513,0.008050612173974514,,,
334.0,0.008725757233591543,0.008069099858403206,,,
335.0,0.00870201896255215,0.008067997172474861,,,
336.0,0.008738974151718948,0.00809795968234539,,,
337.0,0.008569568876797955,0.008093205280601978,,,
338.0,0.008435859797625907,0.008120851591229439,,,
339.0,0.008418409412002397,0.008130223490297794,0.31942594051361084,,
340.0,0.008575308634382155,0.008144880644977093,,,
341.0,0.008680185015416808,0.008164878934621811,,,
342.0,0.008588537966522078,0.008174581453204155,,,
343.0,0.008511251048702333,0.008186549879610538,,,
344.0,0.008823470528134042,0.008200221695005894,,,
345.0,0.009232204493859576,0.008210713043808937,,,
346.0,0.008993342947732243,0.008219871670007706,,,
347.0,0.008398695574659441,0.008240284398198128,,,
348.0,0.00823384481171767,0.008236203342676163,,,
349.0,0.008268724386062886,0.008268310688436031,0.31654042936861515,,
350.0,0.008303136751573119,0.00826097559183836,,,
351.0,0.00831882756203413,0.008293239399790764,,,
352.0,0.008413595008767313,0.00828551035374403,,0.5599141120910645,0.42426609992980957
353.0,0.008661210081126127,0.00831704493612051,,,
354.0,0.008879816296199957,0.008311837911605835,,,
355.0,0.00883830309431586,0.008335709571838379,,,
356.0,0.008477084293651084,0.008340302854776382,,,
357.0,0.008083553741582566,0.008350824937224388,,,
358.0,0.008085791489316357,0.008369844406843185,,,
359.0,0.008292285095279416,0.008372095413506031,0.31426122039556503,,
360.0,0.008533724733731813,0.008390561677515507,,,
361.0,0.00848699369157354,0.008394814096391201,,,
362.0,0.008095239377580584,0.00841272808611393,,,
363.0,0.007976164643963179,0.008424255065619946,,,
364.0,0.008216750567468505,0.00843062624335289,,,
365.0,0.008565060980100599,0.0084481630474329,,,
366.0,0.008429014161229133,0.008453049696981907,,,
367.0,0.007983131721719272,0.008471604436635971,,,
368.0,0.0078072039927873345,0.00848192349076271,,,
369.0,0.007887189175105757,0.008489984087646008,0.30879426933825016,,
370.0,0.008117855837982562,0.00851623248308897,,,
371.0,0.008394552887313896,0.008510819636285305,,,
372.0,0.008606624948378239,0.008543116971850395,,,
373.0,0.008347592714449598,0.008540014736354351,,,
374.0,0.007911208717980319,0.008554745465517044,,,
375.0,0.00782222725968394,0.008571824990212917,,,
376.0,0.007944202003483143,0.00857540313154459,,,
377.0,0.00808413024008688,0.008591978810727596,,,
378.0,0.008111494902728332,0.008604849688708782,,,
379.0,0.007936906873558958,0.008605126291513443,0.3070176411420107,,
380.0,0.007861774080536432,0.008636344224214554,,,
381.0,0.007864178517419431,0.00862332247197628,,,
382.0,0.007963618766516446,0.008659455925226212,,,
383.0,0.008008304636718498,0.008650909177958965,,,
384.0,0.008016947095489337,0.008672351948916912,,,
385.0,0.008024640937025347,0.008683116175234318,,,
386.0,0.007940310142003,0.008686062879860401,,,
387.0,0.007868825242233772,0.008711888454854488,,,
388.0,0.007815396013255748,0.00871293805539608,,,
389.0,0.007828775425958964,0.00872571300715208,0.3040517922490835,,
390.0,0.0078631293364904,0.008745472878217697,,,
391.0,0.007729669239682456,0.008740510791540146,,,
392.0,0.007617696285661724,0.008772714994847775,,,
393.0,0.0075829516139088405,0.008766410872340202,,,
394.0,0.007648270338670247,0.008791341446340084,,,
395.0,0.00774751345316569,0.00879736989736557,,,
396.0,0.007689982164754636,0.008805133402347565,,,
397.0,0.007610409968636102,0.008830969221889973,,,
398.0,0.0075682694863321055,0.008821412920951843,,,
399.0,0.007650366141460836,0.008857852779328823,0.3005745690315962,,
400.0,0.007724082394916978,0.008847706019878387,,,
401.0,0.00778955165658974,0.008874023333191872,,,
402.0,0.007934777851526936,0.008876181207597256,,,
403.0,0.008055922919884323,0.008887464180588722,,,
404.0,0.00794346890412271,0.008896943181753159,,,
405.0,0.007569108724904557,0.008911903016269207,,,
406.0,0.007474219031218025,0.008913028985261917,,,
407.0,0.007599112608263062,0.00893607921898365,,,
408.0,0.007549637802359131,0.008933666162192822,,,
409.0,0.007457703277468681,0.00895716156810522,0.29856537096202374,,
410.0,0.007444470504091845,0.008960176259279251,,,
411.0,0.007652185523054666,0.008975117467343807,,,
412.0,0.007928349915374484,0.008980877697467804,,,
413.0,0.007934655465392603,0.008998588658869267,,,
414.0,0.00776661996367491,0.008996286429464817,,,
415.0,0.007691263949705495,0.00902225449681282,,,
416.0,0.00754417742550787,0.009017623960971832,,,
417.0,0.007334927764410774,0.009040207602083683,,,
418.0,0.007187782973051071,0.009045328013598919,,,
419.0,0.007214298208968507,0.00905824825167656,0.2945679109543562,,
420.0,0.007408489630971518,0.009070242755115032,,,
421.0,0.0076460058552523455,0.009079435840249062,,,
422.0,0.007602345530047185,0.009090389125049114,,,
423.0,0.007352361000246472,0.009106130339205265,,,
424.0,0.007295487850594024,0.00910367164760828,,,
425.0,0.00750609064888623,0.009129990823566914,,0.5615925788879395,0.4313964545726776
426.0,0.007527195719174213,0.00912634376436472,,,
427.0,0.007313920104255279,0.009150424972176552,,,
428.0,0.0070821332512423394,0.009152259677648544,,,
429.0,0.007024316799102558,0.009170329198241234,0.29134765453636646,,
430.0,0.007159639705593387,0.009177252650260925,,,
431.0,0.007455038046981726,0.009191795252263546,,,
432.0,0.007668975043214029,0.009198860265314579,,,
433.0,0.007392959867914517,0.009217602200806141,,,
434.0,0.007119997082174652,0.00921577773988247,,,
435.0,0.007127951641256611,0.009243275970220566,,,
436.0,0.007172056751118766,0.009234342724084854,,,
437.0,0.007219613407117625,0.009263858199119568,,,
438.0,0.007161820569179124,0.009266339242458344,,,
439.0,0.00721940373432719,0.009273075498640537,0.2905116602778435,,
440.0,0.007386297805027829,0.009299330413341522,,,
441.0,0.0073673991755478915,0.009286320768296719,,,
442.0,0.0071851336210966114,0.00931971613317728,,,
443.0,0.00702277972518156,0.009315128438174725,,,
444.0,0.007132336298624675,0.009328072890639305,,,
445.0,0.007305811860391663,0.009342845529317856,,,
446.0,0.007255609878856275,0.009344750083982944,,,
447.0,0.00709910167950309,0.00936201587319374,,,
448.0,0.007006235453300178,0.009368923492729664,,,
449.0,0.007036532218981948,0.009379404596984386,0.28757026232779026,,
450.0,0.007095813165522284,0.00939177442342043,,,
451.0,0.007125460408214066,0.009402117691934109,,,
452.0,0.007105517526571121,0.009409446269273758,,,
453.0,0.0072196417084584635,0.009426208212971687,,,
454.0,0.007344903248983125,0.00942364614456892,,,
455.0,0.007292362441722718,0.009447949007153511,,,
456.0,0.007060022477784918,0.009441112168133259,,,
457.0,0.006940381913963291,0.009466993622481823,,,
458.0,0.0070914749501066075,0.009460755623877048,,,
459.0,0.007402341069860591,0.009484710171818733,0.29217255115509033,,
460.0,0.007456294282649954,0.009483161382377148,,,
461.0,0.007123842397187319,0.009501087479293346,,,
462.0,0.006900070070599516,0.009506025351583958,,,
463.0,0.0069398869175670876,0.009515340439975262,,,
464.0,0.007022006389581495,0.00952883344143629,,,
465.0,0.006987282431994876,0.009535089135169983,,,
466.0,0.006909958353887002,0.009548695757985115,,,
467.0,0.006855153453846773,0.009557175450026989,,,
468.0,0.006837004755830599,0.009564791806042194,,,
469.0,0.00678958969656378,0.009584339335560799,0.2836416903883219,,
470.0,0.006737714716129833,0.009581505320966244,,,
471.0,0.006730076940212813,0.009613334201276302,,,
472.0,0.0068119606277388,0.009600728750228882,,,
473.0,0.006942039717299243,0.009637332521378994,,,
474.0,0.006982996581225759,0.009627534076571465,,,
475.0,0.00688052378491395,0.00965099222958088,,,
476.0,0.006791291132879754,0.009656265377998352,,,
477.0,0.006817109857478903,0.009663998149335384,,,
478.0,0.006911975353335341,0.009675247594714165,,,
479.0,0.006931508916637136,0.009689836762845516,0.2840464562177658,,
480.0,0.006877567128588756,0.00968791265040636,,,
481.0,0.00694803349673748,0.00971195474267006,,,
482.0,0.00698698275256902,0.009705492295324802,,,
483.0,0.006924698280894922,0.00972901750355959,,,
484.0,0.00664246606743998,0.00973132997751236,,,
485.0,0.0065445221924326485,0.00973959919065237,,,
486.0,0.006681637246575621,0.009756969287991524,,,
487.0,0.0069847350898716186,0.009753766469657421,,,
488.0,0.0072102225825397505,0.009774258360266685,,,
489.0,0.006972985911286539,0.009776320308446884,0.2835572548210621,,
490.0,0.006735621924098168,0.009783308953046799,,,
491.0,0.0068282607565116555,0.009799333289265633,,,
492.0,0.006879579613192214,0.00980172585695982,,,
493.0,0.006786720949328608,0.00981446634978056,,,
494.0,0.006632460146211088,0.009831685572862625,,,
495.0,0.006613260708335373,0.00982305034995079,,,
496.0,0.006725681351187328,0.00985669530928135,,,
497.0,0.006708524231798947,0.009840219281613827,,,
498.0,0.006657555357346104,0.009873542934656143,,,
499.0,0.006575934831053018,0.009867186658084393,0.2781553231179714,0.5725512504577637,0.39745068550109863
500.0,0.006555302630489071,0.00988673698157072,,,
501.0,0.006551588951713509,0.009896076284348965,,,
502.0,0.0065172036804465785,0.009901972487568855,,,
503.0,0.0064515013832391966,0.009918931871652603,,,
504.0,0.006430738383076257,0.009923999197781086,,,
505.0,0.006467204933158226,0.009934665635228157,,,
506.0,0.006613060552109447,0.00994869228452444,,,
507.0,0.0067411779048335225,0.009950561448931694,,,
508.0,0.006872571320272982,0.009967554360628128,,,
509.0,0.00693540343342142,0.009971302933990955,0.28082840889692307,,
510.0,0.006823287468093137,0.009979004971683025,,,
511.0,0.006655163011099729,0.009991737082600594,,,
512.0,0.006495734875918263,0.00999492034316063,,,
513.0,0.006502376206012236,0.010006295517086983,,,
514.0,0.006568708357194232,0.01001531258225441,,,
515.0,0.006576742156822649,0.01002290565520525,,,
516.0,0.0065185958214311135,0.010032947175204754,,,
517.0,0.006410937088334726,0.010045798495411873,,,
518.0,0.006402195432844262,0.010046176612377167,,,
519.0,0.006542236754256818,0.010070405900478363,0.2755758035928011,,
520.0,0.006678417584755354,0.010061443783342838,,,
521.0,0.006795755902098285,0.010088854469358921,,,
522.0,0.006829571779817343,0.010082545690238476,,,
523.0,0.006866732186430858,0.010096288286149502,,,
524.0,0.006818480534065101,0.010106931440532207,,,
525.0,0.006451716368190116,0.010106531903147697,,,
526.0,0.006262339818705287,0.010130544193089008,,,
527.0,0.00631233477137155,0.010123069398105145,,,
528.0,0.006523601901717484,0.010145093314349651,,,
529.0,0.006706264544174903,0.01014718972146511,0.27748401649296284,,
