epoch,train_loss,val_loss,epoch_time_s,peak_gpu_mem_mb,cumul_train_time_s
2115,0.7938391127084431,1.3204909563064575,15.68,52747,2994.19
2116,0.7681091741511696,,15.53,52694,3009.72
2117,0.7990711896043075,,16.06,52889,3025.78
2118,0.7815161755210475,,16.00,52896,3041.78
2119,0.788900143221805,,21.43,52770,3063.21
2120,0.7809577803862723,1.3087229430675507,15.21,53019,3078.42
2121,0.7821228755147833,,15.43,53028,3093.85
2122,0.7628923560443678,,16.64,52945,3110.49
2123,0.770688678088941,,15.64,52655,3126.13
2124,0.761531296529268,,15.76,52796,3141.89
2125,0.7618310263282374,1.351821705698967,15.41,52979,3157.30
2126,0.8072897164445174,,15.69,52908,3172.98
2127,0.771515639204728,,15.81,52729,3188.80
2128,0.7816973579557318,,16.78,52533,3205.58
2129,0.7651974872538918,,16.54,52764,3222.12
2130,0.7923080105530588,1.284193977713585,15.23,52734,3237.34
2131,0.7545984010947379,,15.73,52647,3253.07
2132,0.7566605586754648,,15.85,52642,3268.92
2133,0.7830757749708075,,15.81,52690,3284.73
2134,0.7892170830776817,,15.88,52713,3300.61
2135,0.7625523209571838,1.3159120380878448,16.58,52750,3317.20
2136,0.7709806467357435,,16.00,52976,3333.20
2137,0.7520764752438194,,16.35,52713,3349.55
2138,0.7706110195109719,,16.43,52727,3365.98
2139,0.7706442287093714,,16.43,52619,3382.41
2140,0.759708351210544,1.3525660336017609,16.29,53060,3398.70
2141,0.7587172106692666,,15.85,52557,3414.55
2142,0.7586097058496977,,16.19,52756,3430.74
2143,0.7850554052152132,,16.19,52871,3446.93
2144,0.7611612928541083,,15.91,52867,3462.84
2145,0.7622064759856776,1.3047678768634796,16.23,52664,3479.07
2146,0.7437613198631688,,15.71,53144,3494.78
2147,0.7572745523954693,,17.36,52752,3512.15
2148,0.7466291628385845,,16.90,52807,3529.04
2149,0.7804537540987918,,16.03,52969,3545.08
2150,0.767452989753924,1.2578910291194916,16.18,52573,3561.26
2151,0.8053630590438843,,15.85,52923,3577.12
2152,0.7769487845270258,,15.26,52684,3592.38
2153,0.7894397942643416,,15.68,52869,3608.06
2154,0.7672712206840515,,16.38,52703,3624.44
2155,0.7594216152241355,1.312558725476265,14.80,52575,3639.23
2156,0.7674516941371717,,15.54,52647,3654.77
2157,0.7788800471707394,,16.08,52820,3670.86
2158,0.7712601580117878,,16.49,52793,3687.35
2159,0.7547175413683841,,15.56,52617,3702.90
2160,0.7862210744305661,1.2988306730985641,15.65,52679,3718.55
2161,0.7457857069216276,,16.32,53058,3734.88
2162,0.76767939642856,,16.22,52728,3751.10
2163,0.7581923588326103,,16.45,52812,3767.55
2164,0.7452471601335626,,15.64,52872,3783.19
2165,0.7702210921990243,1.3238644152879715,15.65,52872,3798.84
2166,0.8063437311272872,,16.46,53006,3815.29
2167,0.739816089994029,,16.40,52797,3831.69
2168,0.7724024339726097,,15.33,52739,3847.02
2169,0.8038941841376456,,16.21,52661,3863.23
2170,0.7844124436378479,1.2946581095457077,16.25,52732,3879.47
2171,0.8004587229929472,,15.79,52932,3895.27
2172,0.7663620051584745,,15.37,52952,3910.64
2173,0.7703350154977096,,16.16,52791,3926.80
2174,0.8009093654783148,,16.18,52828,3942.98
2175,0.8063732197410182,1.3363952338695526,15.37,52700,3958.35
2176,0.7690096748502631,,15.37,52835,3973.71
2177,0.780654649985464,,15.39,52985,3989.10
2178,0.7790530574949164,,15.96,52644,4005.06
2179,0.7635660077396192,,15.50,52853,4020.56
2180,0.7668359091407374,1.3159594237804413,17.03,52889,4037.59
2181,0.7906579375267029,,15.69,52923,4053.27
2182,0.770991933973212,,15.82,52664,4069.10
2183,0.7522175876717818,,14.82,52734,4083.92
2184,0.7556719529001337,,15.02,52721,4098.94
2185,0.787285958465777,1.3488633632659912,21.57,52685,4120.51
2186,0.7645363211631775,,16.23,52938,4136.74
2187,0.7481312720399154,,15.68,52599,4152.42
2188,0.7717114530111614,,16.31,52613,4168.73
2189,0.7948863600429735,,15.97,53099,4184.70
2190,0.7248417044940748,1.3222055435180664,16.14,52935,4200.84
2191,0.7559623749632585,,15.59,52821,4216.43
2192,0.7680704656400179,,15.87,52802,4232.30
2193,0.7917314360016271,,16.48,53023,4248.78
2194,0.7582468359093917,,15.34,52570,4264.11
2195,0.790706499626762,1.3370488286018372,16.21,52493,4280.33
2196,0.7565870096808985,,15.81,52724,4296.13
2197,0.7718915562880667,,15.66,52530,4311.80
2198,0.7760209754893654,,16.19,52633,4327.99
2199,0.7638294728178727,,15.99,52542,4343.98
2200,0.7485227239759344,1.295420378446579,15.94,52697,4359.92
2201,0.7891977617615148,,15.57,52663,4375.49
2202,0.7858333524904753,,16.35,52925,4391.84
2203,0.7875148465758876,,16.42,52649,4408.26
2204,0.7595657141585099,,16.70,52847,4424.96
2205,0.7676018696082266,1.327115386724472,16.73,52734,4441.70
2206,0.7467539467309651,,16.77,52809,4458.47
2207,0.7540646383636876,,16.31,52961,4474.78
2208,0.7883093074748391,,15.92,52791,4490.70
2209,0.7978223719094929,,15.58,52664,4506.28
2210,0.7985255718231201,1.358285740017891,15.76,53187,4522.04
2211,0.750963916904048,,16.02,52991,4538.06
2212,0.7649134617102774,,15.41,52672,4553.47
2213,0.7637414649913186,,14.90,52846,4568.37
2214,0.759430257897628,,14.99,52789,4583.36
2215,0.7268799700235066,1.3682278543710709,15.52,52658,4598.88
2216,0.766125522161785,,15.43,52726,4614.31
2217,0.7604981880438956,,15.38,52615,4629.69
2218,0.7677507369141829,,16.13,52984,4645.82
2219,0.7742946273402164,,15.40,52802,4661.22
2220,0.7845823670688429,1.3541179895401,15.17,53286,4676.39
2221,0.7529847716030321,,15.68,52858,4692.07
2222,0.7241981970636469,,15.47,52904,4707.54
2223,0.789246141910553,,15.09,52724,4722.62
2224,0.7410415128657692,,15.82,52900,4738.44
2225,0.7560154889759264,1.3593676388263702,16.13,52828,4754.57
2226,0.7691399392328764,,15.51,52855,4770.09
2227,0.7738908246943825,,15.85,52607,4785.94
2228,0.7547333240509033,,15.94,52918,4801.88
2229,0.7631393137731051,,15.65,52702,4817.53
2230,0.7363333419749611,1.3006805926561356,40.69,52857,4858.22
2231,0.7700451863439459,,16.16,52939,4874.38
2232,0.7748791763657018,,16.39,52809,4890.77
2233,0.7611172261990999,,17.45,52843,4908.22
2234,0.8041080079580608,,16.24,52906,4924.46
2235,0.7380352490826657,1.319354608654976,16.14,53110,4940.60
2236,0.7493415380779066,,16.96,52726,4957.56
2237,0.7694766992016843,,15.71,52718,4973.26
2238,0.7692867862550836,,16.61,52785,4989.88
2239,0.7708481738441869,,16.54,52889,5006.41
2240,0.7636709934786746,1.3488430678844452,16.55,53051,5022.96
2241,0.7679763906880429,,16.03,53211,5039.00
2242,0.7407260317551462,,15.97,52727,5054.96
2243,0.7682941744202062,,15.62,52810,5070.59
2244,0.7900858082269367,,16.93,52777,5087.52
2245,0.7579681057679025,1.353263035416603,15.89,52889,5103.40
2246,0.7633328971109892,,16.04,52781,5119.45
2247,0.7504023721343592,,15.75,52698,5135.20
2248,0.7917604258185938,,15.75,52642,5150.94
2249,0.7781139612197876,,16.09,52735,5167.04
2250,0.7684134370402286,1.3606018424034119,16.20,53224,5183.24
2251,0.7773262513311285,,16.16,52915,5199.40
2252,0.7850137854877272,,16.23,53009,5215.63
2253,0.7584740425411024,,15.42,53141,5231.05
2254,0.7704814139165377,,15.39,52637,5246.44
2255,0.7595392057770177,1.3326360136270523,15.73,52805,5262.16
2256,0.7529096540651823,,15.78,52732,5277.95
2257,0.7614758108791552,,15.72,52641,5293.67
2258,0.7491598003788998,,16.16,52852,5309.82
2259,0.7685234264323586,,16.84,53006,5326.67
2260,0.7273122009478117,1.2771279066801071,16.74,52824,5343.41
2261,0.7622448300060473,,15.91,52637,5359.31
2262,0.7597136372014096,,16.58,52890,5375.89
2263,0.7582326280443292,,16.03,52978,5391.92
2264,0.749346071167996,,15.11,53021,5407.03
2265,0.7664313473199543,1.3378292471170425,15.84,52847,5422.87
2266,0.7698862678126285,,15.83,52745,5438.70
2267,0.7688890507346705,,15.84,52899,5454.54
2268,0.7715209314697667,,16.42,52856,5470.97
2269,0.737179276190306,,17.03,52814,5488.00
2270,0.7606226362680134,1.2978755831718445,16.07,52739,5504.07
2271,0.7868551235449942,,15.65,52668,5519.72
2272,0.7688153072407371,,15.70,53040,5535.42
2273,0.7964895649960166,,16.82,52792,5552.24
2274,0.7738292970155415,,15.82,52608,5568.06
2275,0.760006917150397,1.353783592581749,16.77,53239,5584.83
2276,0.7687214393364755,,15.82,52776,5600.65
2277,0.7618356472567508,,16.26,52941,5616.91
2278,0.7842494814019454,,16.16,52982,5633.07
2279,0.7431086646883112,,16.24,53214,5649.31
2280,0.7685317491230211,1.393837183713913,16.27,52941,5665.58
2281,0.753850867873744,,15.71,53066,5681.29
2282,0.7789096298970675,,15.66,52649,5696.95
2283,0.7714419239445737,,15.65,52820,5712.61
2284,0.7496811496584039,,15.79,52862,5728.40
2285,0.7440876192168185,1.3080652952194214,16.11,52659,5744.51
2286,0.7550306194706967,,16.29,52667,5760.80
2287,0.7777112596913388,,15.92,52631,5776.72
2288,0.7567960212105199,,16.61,52897,5793.33
2289,0.7568209892825076,,15.82,52457,5809.14
2290,0.7712258727926957,1.3408841788768768,15.45,52557,5824.59
2291,0.7485212918959165,,15.96,52758,5840.55
2292,0.7733051055356076,,15.77,52819,5856.33
2293,0.7836098733701204,,15.71,52722,5872.04
2294,0.7519613222071999,,15.52,52776,5887.56
2295,0.7552694050889266,1.3225902765989304,16.46,52653,5904.02
2296,0.7748221629544308,,15.86,52824,5919.88
2297,0.7536053971240395,,16.37,52856,5936.25
2298,0.7595462861813997,,15.99,52623,5952.24
2299,0.7401034581033807,,16.32,52696,5968.55
2300,0.7759233179845308,1.3317610174417496,16.26,53196,5984.82
2301,0.7825163006782532,,15.80,52822,6000.61
2302,0.7516290670947025,,16.79,52970,6017.40
2303,0.7694859096878454,,16.00,52971,6033.41
2304,0.7639121789681284,,16.61,53152,6050.01
2305,0.8196373174065038,1.3346199691295624,16.37,52695,6066.39
2306,0.7837231692514921,,16.60,52665,6082.99
2307,0.7798078781680057,,16.35,52531,6099.33
2308,0.7932496008120085,,15.55,53099,6114.88
2309,0.7792675714743765,,16.32,52960,6131.20
2310,0.7621269320186815,1.3259792625904083,16.34,52788,6147.54
2311,0.7670412941982871,,15.77,53078,6163.32
2312,0.7505946818150973,,16.09,52696,6179.41
2313,0.7868607640266418,,16.47,52752,6195.88
2314,0.7675541670698869,,16.35,52612,6212.23
2315,0.7456789299061424,1.3092958331108093,15.95,52934,6228.18
2316,0.7584724614494726,,15.22,52875,6243.40
2317,0.758916017256285,,15.91,52614,6259.31
2318,0.7558664585414686,,15.91,53027,6275.23
2319,0.7703224922481337,,16.34,52860,6291.56
2320,0.7745244973584225,1.3082502335309982,15.50,52797,6307.07
2321,0.7574185258463809,,15.85,52902,6322.92
2322,0.7748769804051048,,16.37,52519,6339.28
2323,0.7887957378437644,,15.99,52716,6355.27
2324,0.7539037058227941,,16.07,52805,6371.34
2325,0.7587788638315702,1.3028058260679245,16.17,52822,6387.51
2326,0.7553432270100242,,15.67,53088,6403.18
2327,0.7735414128554495,,15.80,52883,6418.98
2328,0.7411794662475586,,15.77,52931,6434.76
2329,0.7671514937752172,,15.92,52567,6450.68
2330,0.7663707137107849,1.3591324090957642,15.72,52675,6466.40
2331,0.7750500440597534,,16.29,52780,6482.69
2332,0.7499018374242281,,15.78,53149,6498.47
2333,0.7931812468327974,,15.60,52942,6514.07
2334,0.7585892991015786,,15.97,52747,6530.04
2335,0.747594554173319,1.3152964115142822,16.13,52713,6546.17
2336,0.7352189515766344,,16.02,53106,6562.19
2337,0.7456006501850329,,15.85,53188,6578.03
2338,0.7724413903136003,,15.83,52587,6593.86
2339,0.7459030778784501,,15.86,52668,6609.72
2340,0.7657759691539564,1.3378869891166687,16.14,52928,6625.87
2341,0.7746843695640564,,16.39,52787,6642.26
2342,0.7703397713209453,,15.92,53475,6658.18
2343,0.7647259549090737,,15.88,52773,6674.06
2344,0.7948388080847891,,16.18,52561,6690.24
2345,0.7537867677839178,1.3419644236564636,16.94,52753,6707.19
2346,0.7580114854009528,,15.58,52729,6722.77
2347,0.7606268274156671,,16.45,52888,6739.22
2348,0.7712790119020563,,15.61,52901,6754.83
2349,0.7586768144055417,,15.46,52843,6770.29
2350,0.7411999106407166,1.3123585730791092,16.02,52766,6786.31
2351,0.7495041834680658,,15.67,52784,6801.97
2352,0.7670903739176298,,16.04,52790,6818.01
2353,0.7794440357308638,,16.72,52896,6834.73
2354,0.7782309118070101,,15.95,52798,6850.69
2355,0.7411229108509264,1.3519083857536316,16.47,52785,6867.15
2356,0.7547207725675482,,16.25,52910,6883.40
2357,0.7723488870419954,,16.37,52683,6899.77
2358,0.7520548638544584,,16.16,52933,6915.93
2359,0.7825044487652025,,15.81,52844,6931.74
2360,0.7835405468940735,1.3130067437887192,15.47,53199,6947.21
2361,0.7758613511135704,,15.46,52860,6962.67
2362,0.7388106647290682,,15.57,52769,6978.24
2363,0.7751042340931139,,16.99,52588,6995.24
2364,0.7812230147813496,,15.85,52921,7011.08
2365,0.7859722438611483,1.3616189658641815,15.57,52806,7026.66
2366,0.7793097401920118,,16.17,52709,7042.83
2367,0.7529497523056833,,15.59,52926,7058.41
2368,0.765493603129136,,16.41,52677,7074.82
2369,0.7735397941187808,,15.86,52787,7090.68
2370,0.7591656885649029,1.322134107351303,16.02,52925,7106.70
2371,0.7328828102663943,,16.56,52985,7123.26
2372,0.7490181671945673,,17.05,52742,7140.31
2373,0.741277675879629,,15.73,53234,7156.04
2374,0.7561632928095365,,15.93,52659,7171.97
2375,0.7604431384488156,1.3409433960914612,15.82,52891,7187.80
2376,0.7685192509701377,,16.12,52911,7203.91
2377,0.7352983135926096,,16.27,52747,7220.18
2378,0.7636454983761436,,15.84,52541,7236.03
2379,0.7368090340965673,,15.47,52701,7251.49
2380,0.7722776971365276,1.3273154199123383,15.95,52786,7267.44
2381,0.7712310866305703,,15.58,52695,7283.02
2382,0.7625156013589156,,16.59,52714,7299.60
2383,0.7470106294280604,,16.49,52754,7316.10
2384,0.7835503063703838,,16.76,52800,7332.86
2385,0.7573451148836237,1.3839141130447388,16.03,52710,7348.88
2386,0.7632145505202445,,16.39,52905,7365.27
2387,0.7652212475475512,,16.14,52710,7381.41
2388,0.7605413323954532,,16.23,53032,7397.64
2389,0.7453252045731795,,16.41,52972,7414.05
2390,0.7548474700827348,1.336981013417244,16.05,52536,7430.09
2391,0.7557834292712965,,16.34,52503,7446.43
2392,0.7386325880100852,,16.20,52891,7462.63
2393,0.7561135574391014,,15.82,52916,7478.44
2394,0.7779656021218551,,16.30,52644,7494.74
2395,0.750496977253964,1.3037351816892624,16.26,52648,7511.00
2396,0.7539294393439042,,15.87,53203,7526.87
2397,0.7552963557996248,,15.60,52701,7542.47
2398,0.7468434227140326,,15.90,53017,7558.37
2399,0.7464962225211295,,16.72,52811,7575.09
2400,0.7601818912907651,1.3223239034414291,15.72,52764,7590.81
2401,0.7698291069582889,,16.47,52803,7607.28
2402,0.7220887918221323,,15.92,53089,7623.19
2403,0.7628119932977777,,16.85,52525,7640.04
2404,0.7689925808655588,,16.11,53075,7656.15
2405,0.753032922744751,1.3378538489341736,15.74,52879,7671.89
2406,0.7328762066991705,,16.48,52825,7688.37
2407,0.7530696266575864,,16.24,52590,7704.61
2408,0.7785598918011314,,16.62,53156,7721.23
2409,0.7481219956749364,,16.16,53200,7737.40
2410,0.7514652202003881,1.3603525459766388,16.71,52726,7754.10
2411,0.784437474451567,,15.63,52693,7769.73
2412,0.7487171104079798,,15.58,53024,7785.31
2413,0.7267312940798307,,15.59,53147,7800.89
2414,0.7557749810971712,,16.09,52597,7816.99
2415,0.7866137812012121,1.3609423637390137,16.37,52604,7833.36
2416,0.7581246526617753,,16.83,53171,7850.19
2417,0.792372979615864,,16.12,52810,7866.31
2418,0.7801729879881206,,16.12,52711,7882.44
2419,0.7377231591626218,,17.08,52557,7899.52
2420,0.7485596161139639,1.3190993666648865,16.83,52934,7916.35
2421,0.7773595954242506,,16.29,52498,7932.64
2422,0.7548298082853618,,16.31,52678,7948.95
2423,0.7767296151111001,,16.42,52564,7965.37
2424,0.7530657617669356,,16.11,53050,7981.48
2425,0.7837513277405187,1.3005836606025696,15.34,52800,7996.82
2426,0.7516156466383683,,16.63,52776,8013.45
2427,0.7565303507604098,,15.97,52658,8029.41
2428,0.7580531333622179,,16.20,52878,8045.62
2429,0.7352486252784729,,16.03,52729,8061.64
2430,0.7572348055086637,1.3268471658229828,16.19,52775,8077.84
2431,0.752101691145646,,17.03,52756,8094.87
2432,0.7578985000911512,,16.84,53069,8111.71
2433,0.739695530188711,,16.67,52856,8128.38
2434,0.7366532118696916,,16.85,52624,8145.23
2435,0.745615071371982,1.3501732796430588,16.60,52917,8161.82
2436,0.7665286848419591,,16.18,52712,8178.00
2437,0.7719389608031825,,15.62,52840,8193.63
2438,0.7798974451265837,,16.15,52627,8209.78
2439,0.7553330471641139,,16.10,52722,8225.88
2440,0.7658720549784208,1.345262810587883,15.58,52745,8241.46
2441,0.7783245036476537,,16.22,53002,8257.68
2442,0.779074468110737,,15.67,53108,8273.35
2443,0.7661879407732111,,15.09,52904,8288.44
2444,0.7459315971324318,,16.39,52696,8304.83
2445,0.727494992707905,1.3069719672203064,16.83,52875,8321.66
2446,0.7535144027910734,,15.85,53066,8337.51
2447,0.755673000687047,,15.96,52915,8353.46
2448,0.7703489661216736,,15.69,52851,8369.15
2449,0.7717835307121277,,38.78,52650,8407.93
2450,0.756981002657037,1.3662327826023102,16.34,53012,8424.27
2451,0.7519386332286032,,16.16,52659,8440.43
2452,0.7555562540104515,,15.78,52758,8456.22
2453,0.7405989499468553,,16.39,52714,8472.61
2454,0.7722536105858652,,15.80,53012,8488.41
2455,0.7353569049584238,1.3102333098649979,15.66,52783,8504.07
2456,0.7222471048957423,,16.13,52839,8520.20
2457,0.7402344973463761,,16.41,53076,8536.62
2458,0.741225352412776,,16.40,52690,8553.02
2459,0.7801980031164069,,15.75,52707,8568.77
2460,0.7831387739432486,1.331366941332817,15.92,52675,8584.68
2461,0.7627556104409067,,15.97,52692,8600.65
2462,0.7605324513033817,,16.08,52949,8616.73
2463,0.7430008304746527,,16.23,52905,8632.96
2464,0.7610777020454407,,15.99,52782,8648.95
2465,0.775802985617989,1.3747177422046661,15.86,52616,8664.82
2466,0.7661427416299519,,15.92,52614,8680.74
2467,0.7733620060117621,,16.05,52986,8696.79
2468,0.7601461504635058,,16.87,52608,8713.66
2469,0.7512441528470892,,15.46,52902,8729.12
2470,0.7798839964364704,1.3424184173345566,16.14,52765,8745.26
2471,0.7659677925862765,,16.03,52851,8761.29
2472,0.7538446627165142,,16.45,52768,8777.75
2473,0.7754300895490145,,16.83,52819,8794.57
2474,0.7493559906357213,,16.72,52888,8811.30
2475,0.7833667240644756,1.3506872355937958,15.49,52868,8826.79
2476,0.7363232029111761,,16.55,52713,8843.34
2477,0.726487746364192,,16.70,52831,8860.04
2478,0.7719911117302743,,17.11,52824,8877.15
2479,0.7715100896985907,,16.50,52612,8893.65
2480,0.7466531646879095,1.3370859771966934,15.91,52919,8909.56
2481,0.7408587336540222,,16.83,52905,8926.39
2482,0.7405208757049159,,16.29,52842,8942.68
2483,0.7261654138565063,,15.93,53186,8958.62
2484,0.731866579306753,,15.57,52960,8974.18
2485,0.7474610366319355,1.3332809060811996,15.58,52733,8989.76
2486,0.7699873008226094,,16.43,52704,9006.19
2487,0.7469528819385328,,15.64,52936,9021.83
2488,0.7601247680814642,,15.85,52622,9037.68
2489,0.7526932201887432,,16.02,52769,9053.70
2490,0.7619056011501112,1.3172890841960907,15.56,52932,9069.26
2491,0.741872467492756,,16.19,52978,9085.45
2492,0.7517659507299724,,15.58,52669,9101.03
2493,0.7447075875181901,,16.61,52845,9117.63
2494,0.7537672488312972,,17.01,52827,9134.64
2495,0.7572822006125199,1.3249867111444473,16.11,52789,9150.75
2496,0.7529324073540536,,15.48,52909,9166.23
2497,0.7514951527118683,,16.30,52673,9182.52
2498,0.7579758700571562,,16.17,52817,9198.69
2499,0.7364070509609423,,16.51,52773,9215.20
2500,0.7295962132905659,1.3709839284420013,16.59,53110,9231.79
