step,train_mse,latent_rms,train_rel_l2,latent_dependence,heldout_codec_rel_l2
39.0,0.020645718461730415,0.002439183881506324,0.5206881146878004,,
40.0,0.020633637932025724,0.002445611637085676,,,
41.0,0.02066050895282792,0.0024623246863484383,,,
42.0,0.02064385618807541,0.002468788530677557,,,
43.0,0.020606635910355383,0.0024853080976754427,,,
44.0,0.020564143034733005,0.002490493468940258,,,
45.0,0.020553430490609672,0.002506713382899761,,,
46.0,0.020550482866043846,0.002512537408620119,,,
47.0,0.020535513911810185,0.002527531236410141,,,
48.0,0.020519363035758336,0.0025348749477416277,,0.48609301447868347,0.7698350548744202
49.0,0.020500365835097102,0.0025484473444521427,0.5197106152772903,,
50.0,0.020496525767569742,0.002556444378569722,,,
51.0,0.020495671366030973,0.002568732015788555,,,
52.0,0.020500575800736744,0.0025779453571885824,,,
53.0,0.020493499342766074,0.002590879565104842,,,
54.0,0.020487134727752872,0.0025967962574213743,,,
55.0,0.02047345035088559,0.0026128727477043867,,,
56.0,0.02044951636240714,0.0026147346943616867,,,
57.0,0.020442599198884435,0.002630966017022729,,,
58.0,0.02043485644687381,0.002632157877087593,,,
59.0,0.02043038594122562,0.00264623761177063,0.5192699711769819,,
60.0,0.02042632227867014,0.002651494462043047,,,
61.0,0.020420616073533893,0.002660001628100872,,,
62.0,0.02042207598893179,0.0026702878531068563,,,
63.0,0.02042836332279775,0.0026766150258481503,,,
64.0,0.020428879014733763,0.0026875853072851896,,,
65.0,0.020425594131358797,0.0026970445178449154,,,
66.0,0.020409618551946347,0.0027023449074476957,,,
67.0,0.020395550416368577,0.0027171047404408455,,,
68.0,0.020379540741236674,0.0027163263875991106,,,
69.0,0.020367896480278837,0.0027334224432706833,0.5186349973082542,,
70.0,0.02035968789934284,0.00273225293494761,,,
71.0,0.020352365671553546,0.002748325001448393,,,
72.0,0.020341440469233526,0.0027498281560838223,,,
73.0,0.020334184217370217,0.002761322306469083,,,
74.0,0.0203276933160507,0.0027701116632670164,,,
75.0,0.020319019787841373,0.002774803666397929,,,
76.0,0.020313980143724215,0.0027909071650356054,,,
77.0,0.020301686490161553,0.002789844525977969,,,
78.0,0.020290169410614504,0.0028098218608647585,,,
79.0,0.020275528498200905,0.002808908000588417,0.5179489050060511,,
80.0,0.02026145065306789,0.002825165633112192,,,
81.0,0.020248235320258472,0.002831693971529603,,,
82.0,0.020227061896067527,0.002840397646650672,,,
83.0,0.02021183632314205,0.002856820821762085,,,
84.0,0.020188980988330312,0.002857953542843461,,,
85.0,0.020169834145862195,0.0028834622353315353,,,
86.0,0.020146016977313493,0.002877125283703208,,,
87.0,0.02012229405447013,0.002913324162364006,,,
88.0,0.020092708511898916,0.002900767605751753,,,
89.0,0.020057635760555664,0.0029445153195410967,0.5149597637355328,,
90.0,0.02002259548029138,0.0029292963445186615,,,
91.0,0.019979323147692615,0.0029773381538689137,,,
92.0,0.019935135098381174,0.002963232807815075,,,
93.0,0.019891285297150414,0.0030141882598400116,,,
94.0,0.019838755449487103,0.003001997247338295,,,
95.0,0.019786538379266857,0.003054464003071189,,,
96.0,0.01972916452317602,0.0030462073627859354,,0.48364895582199097,0.7118409276008606
97.0,0.01966795990657475,0.003098311135545373,,,
98.0,0.01959533003055387,0.0030954841058701277,,,
99.0,0.019524566813682517,0.003144901944324374,0.5087119676172733,,
100.0,0.01944541425133745,0.0031525117810815573,,,
101.0,0.019362313439034752,0.0031911565456539392,,,
102.0,0.01928012803921269,0.0032162105198949575,,,
103.0,0.019199684717588955,0.003233579685911536,,,
104.0,0.019127159932007393,0.0032861896324902773,,,
105.0,0.019080712591401403,0.0032703785691410303,,,
106.0,0.01895364768492679,0.003356846747919917,,,
107.0,0.018820183753139444,0.0033190774265676737,,,
108.0,0.018584285822386543,0.0034135214518755674,,,
109.0,0.018386955377128388,0.003382553346455097,0.49489118717610836,,
110.0,0.018278755191713573,0.0034779091365635395,,,
111.0,0.018293785504582855,0.0034325665328651667,,,
112.0,0.01855994102027681,0.003505136352032423,,,
113.0,0.018337390364872086,0.0035016441252082586,,,
114.0,0.01786470162889196,0.0035134200006723404,,,
115.0,0.017669225943585238,0.0035690790973603725,,,
116.0,0.017471425203192566,0.0035712262615561485,,,
117.0,0.01730046573922866,0.0036264387890696526,,,
118.0,0.017178456195526652,0.00363619695417583,,,
119.0,0.017096864028523364,0.0036736889742314816,0.4708032123744488,,
120.0,0.016947062794740002,0.0036888739559799433,,,
121.0,0.016830026004463434,0.003705949755385518,,,
122.0,0.0167412129851679,0.0037365304306149483,,,
123.0,0.016723988689482213,0.0037382624577730894,,,
124.0,0.016726074290151396,0.003779162187129259,,,
125.0,0.017079950576234196,0.0037791223730891943,,,
126.0,0.0169234280847013,0.0038163289427757263,,,
127.0,0.01633206402986414,0.003841030178591609,,,
128.0,0.016148361321538688,0.003855748800560832,,,
129.0,0.01584980106809073,0.003895315807312727,0.4466517809778452,,
130.0,0.015748218622886473,0.003907704260200262,,,
131.0,0.015366554428926772,0.003927798941731453,,,
132.0,0.015070760794397857,0.0039513614028692245,,,
133.0,0.015004958020937112,0.0039555723778903484,,,
134.0,0.015195628804051214,0.003994068596512079,,,
135.0,0.015389324695699745,0.00398625573143363,,,
136.0,0.014780997396964165,0.004025268368422985,,,
137.0,0.014379346982265511,0.004037427715957165,,,
138.0,0.014423897590281235,0.004058374557644129,,,
139.0,0.014511066239534152,0.004078696481883526,0.4207122754305601,,
140.0,0.014396815821528434,0.004098044708371162,,,
141.0,0.014200880848285224,0.004101845435798168,,,
142.0,0.014002209108115898,0.0041310447268188,,,
143.0,0.013789455433272653,0.004146321676671505,,0.5179652571678162,0.6295814514160156
144.0,0.013482298181495734,0.004155241418629885,,,
145.0,0.013445274300045437,0.004190100822597742,,,
146.0,0.01378700822384821,0.004195942543447018,,,
147.0,0.01443555975953738,0.004206557758152485,,,
148.0,0.014090744514639179,0.004243333823978901,,,
149.0,0.013389213241429793,0.004228005651384592,0.4061630740761757,,
150.0,0.013106750388526255,0.004270982928574085,,,
151.0,0.012591087053426438,0.004283790942281485,,,
152.0,0.012426884782811006,0.0042953803204,,,
153.0,0.012428524857386946,0.004330624360591173,,,
154.0,0.01295643342865838,0.004329668823629618,,,
155.0,0.013784691012567943,0.004376506432890892,,,
156.0,0.013418378655074371,0.004374166019260883,,,
157.0,0.013500555798204408,0.00437805475667119,,,
158.0,0.013525340015896493,0.00441741943359375,,,
159.0,0.012747760280552838,0.004426300525665283,0.396334545686841,,
160.0,0.012368856664333079,0.004437350668013096,,,
161.0,0.0120153530780226,0.004456115886569023,,,
162.0,0.011714617912140157,0.004477533511817455,,,
163.0,0.011554578005646667,0.004496931564062834,,,
164.0,0.011583315546934803,0.004513900261372328,,,
165.0,0.011976829242582122,0.004525120370090008,,,
166.0,0.012206291780910558,0.004552938509732485,,,
167.0,0.011516097979102698,0.004557761829346418,,,
168.0,0.011010493227901558,0.0045760804787278175,,,
169.0,0.010996761328230301,0.004600792657583952,0.37181069515645504,,
170.0,0.01101117318444368,0.004606657661497593,,,
171.0,0.011420597376094924,0.004638735670596361,,,
172.0,0.011994554796773527,0.0046349456533789635,,,
173.0,0.011677472922537062,0.004660597536712885,,,
174.0,0.011066075438737041,0.004673603922128677,,,
175.0,0.01086133062115146,0.004682569298893213,,,
176.0,0.010628274510511094,0.004705566447228193,,,
177.0,0.010847787271357245,0.004725308623164892,,,
178.0,0.012566839402231078,0.00472097797319293,,,
179.0,0.013754391794403393,0.004753660410642624,0.3968560341745615,,
180.0,0.011575429312781327,0.004752194043248892,,,
181.0,0.011860436453587479,0.004764271434396505,,,
182.0,0.010711714467033744,0.004789050202816725,,,
183.0,0.010649717015007304,0.004804682917892933,,,
184.0,0.010313163915028175,0.0048265615478158,,,
185.0,0.01028207003035479,0.004840991925448179,,,
186.0,0.010510837039392856,0.004859304986894131,,,
187.0,0.010962353478082353,0.004875688347965479,,,
188.0,0.010549297647861142,0.004886147566139698,,,
189.0,0.009898889172925718,0.00490567646920681,0.3500194400548935,,
190.0,0.009820164561582108,0.0049155824817717075,,0.5417513251304626,0.5159878730773926
191.0,0.00998718445447998,0.004934965632855892,,,
192.0,0.010379909777289463,0.004942476749420166,,,
193.0,0.010512152002193034,0.00496357586234808,,,
194.0,0.00987784210851209,0.0049752951599657536,,,
195.0,0.009445389070444636,0.004992198199033737,,,
196.0,0.00947285660594288,0.005008718930184841,,,
197.0,0.009629270646514164,0.005028063897043467,,,
198.0,0.009868913516919646,0.005041551310569048,,,
199.0,0.009805202608824604,0.005062456242740154,0.3407950419932604,,
200.0,0.009498769971024659,0.005064973141998053,,,
201.0,0.009288982634122173,0.005088490899652243,,,
202.0,0.009240042430659135,0.005093362182378769,,,
203.0,0.009228910157043073,0.005115257576107979,,,
204.0,0.009207941812670066,0.00512453680858016,,,
205.0,0.009166198081026474,0.005140816327184439,,,
206.0,0.009195694965310395,0.00516095943748951,,,
207.0,0.009266087690161334,0.005163619760423899,,,
208.0,0.009335032245144249,0.005194204859435558,,,
209.0,0.00925132000922329,0.005187688861042261,0.3310571648180485,,
210.0,0.009217282749402027,0.005217758473008871,,,
211.0,0.00931479420616395,0.00521676242351532,,,
212.0,0.009168864447726972,0.005240114405751228,,,
213.0,0.008748869736575418,0.005246502347290516,,,
214.0,0.00855623959718893,0.0052678692154586315,,,
215.0,0.008727932752420505,0.005276295822113752,,,
216.0,0.009306149170216587,0.005298421252518892,,,
217.0,0.00987536476045433,0.0053024389781057835,,,
218.0,0.009143305717346568,0.0053285579197108746,,,
219.0,0.008618476572446526,0.00532936304807663,0.32058900594711304,,
220.0,0.008917149746169646,0.005349421873688698,,,
221.0,0.008858770799512665,0.005357665941119194,,,
222.0,0.008764964563565122,0.005372194107621908,,,
223.0,0.008621058766212728,0.0053872158750891685,,,
224.0,0.008551438314219315,0.005396534223109484,,,
225.0,0.008597652229170005,0.005424625240266323,,,
226.0,0.008831665872906645,0.00541919469833374,,,
227.0,0.008905602908279332,0.005453201942145824,,,
228.0,0.008483395997641816,0.005445969291031361,,,
229.0,0.008116573706890146,0.005477125756442547,0.3124375641345978,,
230.0,0.00814566001916925,0.005481370724737644,,,
231.0,0.008410815328049163,0.005505136214196682,,,
232.0,0.008576390637705723,0.0055158198811113834,,,
233.0,0.008435723990615871,0.005531094502657652,,,
234.0,0.00829430030969282,0.005536883138120174,,,
235.0,0.00851535101265957,0.005556713789701462,,,
236.0,0.008584800073876978,0.005558053031563759,,0.5650755167007446,0.4643833041191101
237.0,0.008237684360808796,0.005582691635936499,,,
238.0,0.007985550212259922,0.005589460022747517,,,
239.0,0.00800582104569508,0.00560376001521945,0.30730260722339153,,
240.0,0.00807417566008452,0.005617932882159948,,,
241.0,0.008053750561343298,0.005630862899124622,,,
242.0,0.008125862062701748,0.005641996394842863,,,
243.0,0.008265514948612286,0.005658779293298721,,,
244.0,0.008094207533738679,0.005667052231729031,,,
245.0,0.007759708473458886,0.005682507064193487,,,
246.0,0.007630207207467821,0.005695285741239786,,,
247.0,0.00780957807165881,0.00570165179669857,,,
248.0,0.008233095258991751,0.005725075490772724,,,
249.0,0.008525686723490557,0.005720228422433138,0.3089426923543215,,
250.0,0.008150263246562746,0.00574688334017992,,,
251.0,0.007561659610105885,0.0057465131394565105,,,
252.0,0.007542410167451534,0.005768142640590668,,,
253.0,0.007658389720858799,0.005780884996056557,,,
254.0,0.007711822816895114,0.005790415219962597,,,
255.0,0.007736045914805598,0.005813610274344683,,,
256.0,0.007826712333804203,0.005808502435684204,,,
257.0,0.00813277088260899,0.005833383649587631,,,
258.0,0.008010174236777756,0.005836655851453543,,,
259.0,0.007706435933812625,0.005845859181135893,0.2989035099744797,,
260.0,0.007566691886426674,0.005866139195859432,,,
261.0,0.007741819678598808,0.00586986169219017,,,
262.0,0.007976496221187214,0.0058831339702010155,,,
263.0,0.007815827455164657,0.0058990102261304855,,,
264.0,0.007438040163057546,0.005902336444705725,,,
265.0,0.007284014323312375,0.005929139442741871,,,
266.0,0.0072289775819000274,0.005927030462771654,,,
267.0,0.007167150536552072,0.005955211352556944,,,
268.0,0.007113126649314331,0.005958149209618568,,,
269.0,0.007145391625559164,0.005978412460535765,0.28991857543587685,,
270.0,0.007275911121525698,0.005988292396068573,,,
271.0,0.007426994293928147,0.006003320217132568,,,
272.0,0.0074975919940819345,0.006012064404785633,,,
273.0,0.007470643961698645,0.0060281590558588505,,,
274.0,0.007580963203476535,0.006026024930179119,,,
275.0,0.007627704539336264,0.006050612311810255,,,
276.0,0.007299680792623096,0.0060445270501077175,,,
277.0,0.006975430395557649,0.006069384980946779,,,
278.0,0.006949819295874072,0.0060721104964613914,,,
279.0,0.0071320553191213144,0.006090037524700165,0.2870182879269123,,
280.0,0.0072676839824352,0.006099741440266371,,,
281.0,0.007298225973111888,0.006108106579631567,,,
282.0,0.007122661093663839,0.006125215906649828,,,
283.0,0.007049099501325852,0.006129059474915266,,,
284.0,0.007068299195832677,0.006148762535303831,,0.5650615096092224,0.4360846281051636
285.0,0.007069643556347324,0.006156547926366329,,,
286.0,0.007062720579302145,0.006167956627905369,,,
287.0,0.007089741640827722,0.0061859264969825745,,,
288.0,0.00711100360016442,0.00618662778288126,,,
289.0,0.0069893368685411085,0.0062135313637554646,0.2848359812051058,,
290.0,0.006748543763533235,0.0062081292271614075,,,
291.0,0.006794901868431932,0.006237715482711792,,,
292.0,0.0071071323069433374,0.006230704020708799,,,
293.0,0.0074171767797735,0.006255808286368847,,,
294.0,0.007111140017708142,0.006257079541683197,,,
295.0,0.00675141475836022,0.0062702856957912445,,,
296.0,0.006918064533836312,0.006286925636231899,,,
297.0,0.007071602300533818,0.006286927033215761,,,
298.0,0.006938227458546559,0.006309297867119312,,,
299.0,0.006593159788495137,0.006313876714557409,0.2786651775240898,,
300.0,0.0065680334608380995,0.006334319245070219,,,
301.0,0.006717533835002946,0.006340217310935259,,,
302.0,0.00677092661925902,0.006359051447361708,,,
303.0,0.006706366954992215,0.006362973712384701,,,
304.0,0.006692288694903254,0.0063793351873755455,,,
305.0,0.00679627005269544,0.006385045126080513,,,
306.0,0.006792784100398421,0.006395577918738127,,,
307.0,0.00656529895392143,0.006411531008780003,,,
308.0,0.006326970747775502,0.006413203664124012,,,
309.0,0.006339258544871377,0.0064409710466861725,0.27397412061691284,,
310.0,0.006559571352166434,0.006437129341065884,,,
311.0,0.0068632305718751415,0.006464418023824692,,,
312.0,0.00683607440493587,0.006469582673162222,,,
313.0,0.006508205339002112,0.006477168761193752,,,
314.0,0.006323054910430477,0.006497882306575775,,,
315.0,0.006418873640294704,0.006493360735476017,,,
316.0,0.006587451169681218,0.0065169017761945724,,,
317.0,0.006585581801417801,0.006519809365272522,,,
318.0,0.006457169162523415,0.006528622005134821,,,
319.0,0.006378718988659481,0.006547958590090275,0.27179785445332527,,
320.0,0.006616052154244648,0.006541777402162552,,,
321.0,0.006991804810240865,0.0065712593495845795,,,
322.0,0.006923152300943103,0.00656457245349884,,,
323.0,0.006344131780270901,0.006587628740817308,,,
324.0,0.006196932324932681,0.006594634149223566,,,
325.0,0.006306825370217363,0.006604398135095835,,,
326.0,0.006278553080434601,0.006611443590372801,,,
327.0,0.006258376124314964,0.006631894968450069,,,
328.0,0.006344206587721904,0.006630040239542723,,,
329.0,0.006467293065765665,0.006654287688434124,0.2701341602951288,,
330.0,0.006422837007687324,0.00665450282394886,,,
331.0,0.006225504658391906,0.006670011207461357,,,
332.0,0.006265806704242196,0.006679899524897337,,0.5679442286491394,0.4093307852745056
333.0,0.0065136383334174755,0.0066851656883955,,,
334.0,0.006711362722950677,0.006698284763842821,,,
335.0,0.006382326772953901,0.006706268526613712,,,
336.0,0.00611036592318366,0.006714961025863886,,,
337.0,0.006227110983389947,0.006728243548423052,,,
338.0,0.006294687837879691,0.006734585855156183,,,
339.0,0.006192342835581965,0.006751383654773235,0.266984885558486,,
340.0,0.006004064856614503,0.006758095696568489,,,
341.0,0.005975352975850304,0.0067748683504760265,,,
342.0,0.006047644906987747,0.0067827822640538216,,,
343.0,0.006080246014365306,0.006798367947340012,,,
344.0,0.006024500191884322,0.006805444601923227,,,
345.0,0.0060105045838281515,0.006819245871156454,,,
346.0,0.006132849866213898,0.0068244775757193565,,,
347.0,0.006223726115292973,0.006837957538664341,,,
348.0,0.006109987440415555,0.006843151059001684,,,
349.0,0.00590358996246424,0.00685836048796773,0.2615499943494797,,
350.0,0.005855413743605217,0.006861189380288124,,,
351.0,0.0060083753253436754,0.006882017478346825,,,
352.0,0.006198066013554732,0.006878250278532505,,,
353.0,0.006205174716499944,0.0069059650413692,,,
354.0,0.00584008673671633,0.006898340303450823,,,
355.0,0.005709288914998372,0.006925798021256924,,,
356.0,0.005858134055096242,0.0069219074212014675,,,
357.0,0.006053018925918473,0.006941985338926315,,,
358.0,0.006121317710623973,0.006947942078113556,,,
359.0,0.005931889807494978,0.006954952608793974,0.2609947398304939,,
360.0,0.005762137724345343,0.0069693769328296185,,,
361.0,0.0057372867750624815,0.0069742766208946705,,,
362.0,0.005766906309872866,0.0069884201511740685,,,
363.0,0.0058195084173025356,0.007000388111919165,,,
364.0,0.005880739443107612,0.007003039121627808,,,
365.0,0.005951174581423402,0.007026388309895992,,,
366.0,0.0060458410386410024,0.007017725147306919,,,
367.0,0.006065181825413472,0.0070425765588879585,,,
368.0,0.005960503727611568,0.007040857803076506,,,
369.0,0.005707548540602955,0.007053202483803034,0.2568413261324167,,
370.0,0.005548684688078033,0.007068997714668512,,,
371.0,0.005559894592604703,0.007068448234349489,,,
372.0,0.005708575980841285,0.00709325447678566,,,
373.0,0.005864343654312608,0.007089853286743164,,,
374.0,0.005853660778763393,0.0071108462288975716,,,
375.0,0.005676992543352147,0.007112494204193354,,,
376.0,0.005515103161386732,0.007128725294023752,,,
377.0,0.005507906480795808,0.007130743004381657,,,
378.0,0.0056782105901382034,0.007151185069233179,,,
379.0,0.005815370714084969,0.007147124502807856,0.2578836511820555,,
380.0,0.005862252232101228,0.007168332114815712,,0.5648256540298462,0.403347909450531
381.0,0.005681112653368877,0.007166897878050804,,,
382.0,0.0056803156368227465,0.00717924116179347,,,
383.0,0.005740563264116645,0.007188844960182905,,,
384.0,0.005842291933173934,0.007195412181317806,,,
385.0,0.005938466804929906,0.007204986177384853,,,
386.0,0.0060793657849232356,0.00721755949780345,,,
387.0,0.005981031571928826,0.007215614430606365,,,
388.0,0.005856236316160195,0.007241711486130953,,,
389.0,0.005800099279731512,0.0072328029200434685,0.25632108375430107,,
390.0,0.005694314194067071,0.007256814744323492,,,
391.0,0.005659954247271849,0.007258263882249594,,,
392.0,0.005621817050398224,0.007267708890140057,,,
393.0,0.005527215965299143,0.007283076178282499,,,
394.0,0.005372308038640767,0.0072847953997552395,,,
395.0,0.0052652963312963645,0.007307758089154959,,,
396.0,0.005251440868919923,0.007304225116968155,,,
397.0,0.0053409528773691916,0.007328517735004425,,,
398.0,0.005462893061857256,0.007329115644097328,,,
399.0,0.00552612555006312,0.007343497592955828,0.24996434524655342,,
400.0,0.005419563736456136,0.007355358451604843,,,
401.0,0.005257378806256586,0.007357933092862368,,,
402.0,0.00517501048096973,0.007375667802989483,,,
403.0,0.005208402342525207,0.007375373505055904,,,
404.0,0.005304668266843591,0.007390554528683424,,,
405.0,0.0054550081369881005,0.007398711983114481,,,
406.0,0.005589219536114898,0.00740226823836565,,,
407.0,0.005684420415717695,0.007423225790262222,,,
408.0,0.005620762670102219,0.007416627835482359,,,
409.0,0.005389049398040192,0.0074402098543941975,0.24897147342562675,,
410.0,0.005337267695512208,0.007434225175529718,,,
411.0,0.005499281456383566,0.007453739643096924,,,
412.0,0.0057005616109300815,0.007451282814145088,,,
413.0,0.005736567719529072,0.007469894364476204,,,
414.0,0.005595050456726716,0.007469372823834419,,,
415.0,0.00544372440677964,0.007485626731067896,,,
416.0,0.005292679867965893,0.0074912202544510365,,,
417.0,0.005228222852521058,0.007497695274651051,,,
418.0,0.005352379760394494,0.007512812037020922,,,
419.0,0.005545923207731297,0.007513952441513538,0.24904252775013447,,
420.0,0.005598896229639649,0.007527589797973633,,,
421.0,0.005278707958706138,0.00753641314804554,,,
422.0,0.00504155034897849,0.007540345191955566,,,
423.0,0.0050783372753196295,0.0075598424300551414,,,
424.0,0.005252417169718279,0.0075584640726447105,,,
425.0,0.005390100087194393,0.007577606942504644,,,
426.0,0.005382818953755001,0.007581240963190794,,,
427.0,0.005265030040302211,0.0075895111076533794,,,
428.0,0.005229150444631361,0.00760498596355319,,,
429.0,0.0052560775825339886,0.007604970131069422,0.24461770057678223,0.5766947865486145,0.38737165927886963
430.0,0.005287891268316243,0.007622327655553818,,,
431.0,0.005178626717016515,0.007624439429491758,,,
432.0,0.005113404014199558,0.007635476067662239,,,
433.0,0.005204958540077011,0.007639319635927677,,,
434.0,0.005483373526173333,0.007652811706066132,,,
435.0,0.005659710427797917,0.0076491981744766235,,,
436.0,0.005451117521669302,0.007670972961932421,,,
437.0,0.004997175930119637,0.007665130775421858,,,
438.0,0.004833235772481809,0.007690271362662315,,,
439.0,0.004896474731827361,0.007685883902013302,0.23948767222464085,,
440.0,0.005040774455604454,0.007709241472184658,,,
441.0,0.0051245638236610425,0.007708737161010504,,,
442.0,0.005090325193531397,0.007723047398030758,,,
443.0,0.00504745702440333,0.007734252605587244,,,
444.0,0.005115163755447914,0.007732787169516087,,,
445.0,0.005133394504535115,0.007753974758088589,,,
446.0,0.005097121132485983,0.007748492527753115,,,
447.0,0.005006417605974194,0.007766715716570616,,,
448.0,0.005020373463371975,0.007769816089421511,,,
449.0,0.005138082904482468,0.007776911836117506,0.2403259091079235,,
450.0,0.005295818336566703,0.007790158037096262,,,
451.0,0.005388332685041759,0.007790640462189913,,,
452.0,0.005337332424759451,0.0078063467517495155,,,
453.0,0.005124203649401251,0.007810075767338276,,,
454.0,0.004960508278519329,0.007823895663022995,,,
455.0,0.005000649626470274,0.007822527550160885,,,
456.0,0.005197118115870075,0.00784438569098711,,,
457.0,0.0053388349132405385,0.007832404226064682,,,
458.0,0.0052207456803363235,0.007860127836465836,,,
459.0,0.0049066503946152,0.00785130076110363,0.23880918510258198,,
460.0,0.004742202139718251,0.00787530280649662,,,
461.0,0.004765209317879958,0.007874120026826859,,,
462.0,0.0048645247017136874,0.007891141809523106,,,
463.0,0.00490877912638502,0.007894711568951607,,,
464.0,0.0049384905765247015,0.007906290702521801,,,
465.0,0.0050238485298016,0.007911850698292255,,,
466.0,0.005238997739377535,0.007919788360595703,,,
467.0,0.005295276369692551,0.007927227765321732,,,
468.0,0.00500494760978553,0.007935876958072186,,,
469.0,0.004835383251516355,0.00794240739196539,0.2365842368453741,,
470.0,0.004993627106563913,0.007950951345264912,,,
471.0,0.00529034339201947,0.00795863289386034,,,
472.0,0.005205244219137563,0.007967847399413586,,,
473.0,0.004886704837489459,0.007970910519361496,,,
474.0,0.004658703233839737,0.007985260337591171,,,
475.0,0.004622685961787485,0.007989361882209778,,,
476.0,0.004687787231264843,0.008001753129065037,,,
477.0,0.004763856081602474,0.008010906167328358,,0.5748381018638611,0.35518431663513184
478.0,0.004799309033227878,0.008015589788556099,,,
479.0,0.004801093631217049,0.008032843470573425,0.23437956161797047,,
480.0,0.004772921645392975,0.008027295581996441,,,
481.0,0.004808081330524551,0.008050846867263317,,,
482.0,0.00474940171568758,0.008042413741350174,,,
483.0,0.004748847542796284,0.008065510541200638,,,
484.0,0.0047296446900711294,0.008061641827225685,,,
485.0,0.004774206686868436,0.008077729493379593,,,
486.0,0.004812564948159788,0.008080901578068733,,,
487.0,0.004824464060366154,0.008089973591268063,,,
488.0,0.004809988803333706,0.008097105659544468,,,
489.0,0.004779617826247381,0.008104342967271805,0.23269872553646564,,
490.0,0.004746483174256152,0.008112252689898014,,,
491.0,0.0047164199496102,0.008121528662741184,,,
492.0,0.00470809845538396,0.00812785979360342,,,
493.0,0.0047140005800045195,0.008138453587889671,,,
494.0,0.004766293653649174,0.00814366340637207,,,
495.0,0.004891797266124437,0.008155273273587227,,,
496.0,0.005060249351792865,0.008155462332069874,,,
497.0,0.005181907533357541,0.008173304609954357,,,
498.0,0.005188712831069198,0.008166045881807804,,,
499.0,0.0049815790119787885,0.008188317529857159,0.23554538190364838,,
500.0,0.004777231278260135,0.008180788718163967,,,
501.0,0.004610886732116341,0.008200645446777344,,,
502.0,0.004574196784136196,0.008199787698686123,,,
503.0,0.004647199508164905,0.00821070559322834,,,
504.0,0.004823812156294783,0.008218460716307163,,,
505.0,0.004954775432900836,0.008220174349844456,,,
506.0,0.0048758264268851945,0.008235659450292587,,,
507.0,0.004594116401341226,0.00823749415576458,,,
508.0,0.00449886894138116,0.008251396007835865,,,
509.0,0.00464643231101541,0.008259054273366928,0.22927901148796082,,
510.0,0.0048686279002059666,0.008263533003628254,,,
511.0,0.004924724290871786,0.0082786176353693,,,
512.0,0.004710635661354496,0.008275716565549374,,,
513.0,0.0044731620836278635,0.008294849656522274,,,
514.0,0.004436052475228078,0.008294130675494671,,,
515.0,0.004515071156848636,0.008306409232318401,,,
516.0,0.004604805915409492,0.008315378800034523,,,
517.0,0.004631841860504614,0.008318081498146057,,,
518.0,0.004624205051352167,0.008333920501172543,,,
519.0,0.004654251969833341,0.008333888836205006,0.22889937460422516,,
520.0,0.004693966561721431,0.008343511261045933,,,
521.0,0.0047297474708304635,0.008352160453796387,,,
522.0,0.004758961960259411,0.008352474309504032,,,
523.0,0.0048032691885924175,0.00836567860096693,,,
524.0,0.004706885975578593,0.008367558941245079,,,
525.0,0.0045550962982492315,0.008378619328141212,,0.5852828025817871,0.3271629810333252
