step,diffusion_loss
0.0,0.9985615015029907
200.0,0.15417152643203735
400.0,0.06799418479204178
600.0,0.02059660479426384
800.0,0.2623230218887329
1000.0,0.09100793302059174
1200.0,0.01769259385764599
1400.0,0.021896403282880783
1600.0,0.16581641137599945
1800.0,0.11515195667743683
2000.0,0.04670269042253494
2200.0,0.3203115463256836
2400.0,0.21065711975097656
2600.0,0.09064100682735443
2800.0,0.04326885566115379
3000.0,0.07692702859640121
3200.0,0.12824879586696625
3400.0,0.15832994878292084
3600.0,0.20254337787628174
3800.0,0.09795062243938446
4000.0,0.17490258812904358
4200.0,0.08868768066167831
4400.0,0.012981705367565155
4600.0,0.1305750012397766
4800.0,0.08286043256521225
5000.0,0.09103823453187943
5200.0,0.09684407711029053
5400.0,0.11576025187969208
5600.0,0.12079395353794098
5800.0,0.10529035329818726
6000.0,0.013277464546263218
6200.0,0.17167286574840546
6400.0,0.055415984243154526
6600.0,0.1383112370967865
6800.0,0.17841202020645142
7000.0,0.014485105872154236
7200.0,0.037855349481105804
7400.0,0.2269032597541809
7600.0,0.07133632898330688
7800.0,0.21361535787582397
8000.0,0.1819736659526825
8200.0,0.03188541159033775
8400.0,0.047950729727745056
8600.0,0.13056562840938568
8800.0,0.20480357110500336
9000.0,0.08560248464345932
9200.0,0.13831602036952972
9400.0,0.052337244153022766
9600.0,0.07635961472988129
9800.0,0.0935065746307373
10000.0,0.07832832634449005
10200.0,0.08768460899591446
10400.0,0.06486770510673523
10600.0,0.1507696658372879
10800.0,0.03431098535656929
11000.0,0.056778959929943085
11200.0,0.29392704367637634
11400.0,0.05764723941683769
11600.0,0.02522379904985428
11800.0,0.1507134884595871
12000.0,0.1616867035627365
12200.0,0.0949835255742073
12400.0,0.028470106422901154
12600.0,0.10983724892139435
12800.0,0.019113462418317795
13000.0,0.02560322731733322
13200.0,0.13777963817119598
13400.0,0.2075638771057129
13600.0,0.03804851323366165
13800.0,0.1453976184129715
14000.0,0.15647470951080322
14200.0,0.016300901770591736
14400.0,0.12157408148050308
14600.0,0.21444253623485565
14800.0,0.05768866837024689
15000.0,0.06036059930920601
15200.0,0.1984194815158844
15400.0,0.09927496314048767
15600.0,0.06880880892276764
15800.0,0.06821604073047638
16000.0,0.04237641766667366
16200.0,0.12644337117671967
16400.0,0.03802618384361267
16600.0,0.09994350373744965
16800.0,0.0575525239109993
17000.0,0.027766425162553787
17200.0,0.0472869873046875
17400.0,0.143833726644516
17600.0,0.08761881291866302
17800.0,0.18669268488883972
18000.0,0.11138561367988586
18200.0,0.024262823164463043
18400.0,0.052273984998464584
18600.0,0.24911844730377197
18800.0,0.0538165420293808
19000.0,0.20708990097045898
19200.0,0.09726791083812714
19400.0,0.09966728836297989
19600.0,0.0927819311618805
19800.0,0.06765936315059662
20000.0,0.04759114235639572
20200.0,0.2348644733428955
20400.0,0.05298813059926033
20600.0,0.05650045722723007
20800.0,0.08851008862257004
21000.0,0.031529903411865234
21200.0,0.12314583361148834
21400.0,0.013998866081237793
21600.0,0.1635315716266632
21800.0,0.07683559507131577
22000.0,0.023474659770727158
22200.0,0.24065609276294708
22400.0,0.1816161721944809
22600.0,0.12260119616985321
22800.0,0.21004481613636017
23000.0,0.1014506071805954
23200.0,0.2478107362985611
23400.0,0.03726879507303238
23600.0,0.16408787667751312
23800.0,0.1511888951063156
24000.0,0.09577850997447968
24200.0,0.01235264353454113
24400.0,0.0448598749935627
24600.0,0.16956491768360138
24800.0,0.10188235342502594
25000.0,0.024582214653491974
25200.0,0.18884512782096863
25400.0,0.16711576282978058
25600.0,0.013192991726100445
25800.0,0.14402912557125092
26000.0,0.31718480587005615
26200.0,0.06928007304668427
26400.0,0.033706195652484894
26600.0,0.025877565145492554
26800.0,0.043203748762607574
27000.0,0.19061335921287537
27200.0,0.15148885548114777
27400.0,0.018995046615600586
27600.0,0.06049598753452301
27800.0,0.050477463752031326
28000.0,0.07035533338785172
28200.0,0.17471227049827576
28400.0,0.1017310619354248
28600.0,0.08381792902946472
28800.0,0.07892376184463501
29000.0,0.055841341614723206
29200.0,0.15846937894821167
29400.0,0.11173086613416672
29600.0,0.03372595086693764
29800.0,0.0021844806615263224
30000.0,0.0373215451836586
30200.0,0.07190190255641937
30400.0,0.02571103908121586
30600.0,0.16946105659008026
30800.0,0.03435862809419632
31000.0,0.06578396260738373
31200.0,0.09453156590461731
31400.0,0.11205592006444931
31600.0,0.13956540822982788
31800.0,0.16577637195587158
32000.0,0.007169924210757017
32200.0,0.05046144500374794
32400.0,0.10691589117050171
32600.0,0.050545185804367065
32800.0,0.20036545395851135
33000.0,0.10658065974712372
30000.0,0.2109566032886505
30200.0,0.03290398418903351
30400.0,0.07514562457799911
30600.0,0.04155048727989197
30800.0,0.13351839780807495
31000.0,0.03817135468125343
31200.0,0.17587223649024963
30000.0,0.2109566032886505
30200.0,0.03290395438671112
30400.0,0.0751456767320633
30600.0,0.04155050590634346
30800.0,0.13351836800575256
31000.0,0.03817135468125343
31200.0,0.17588631808757782
31400.0,0.09355486929416656
31600.0,0.12876930832862854
31800.0,0.1030522808432579
32000.0,0.023820407688617706
32200.0,0.08557332307100296
32400.0,0.04936540871858597
32600.0,0.07928912341594696
32800.0,0.024459198117256165
33000.0,0.08361034095287323
33200.0,0.003987319767475128
33400.0,0.16740848124027252
33600.0,0.11239827424287796
33800.0,0.10794075578451157
34000.0,0.07353964447975159
34200.0,0.11675111949443817
34400.0,0.014622563496232033
34600.0,0.020809052512049675
34800.0,0.05918490141630173
35000.0,0.0890233963727951
35200.0,0.031836338341236115
35400.0,0.07441891729831696
35600.0,0.05745502933859825
35800.0,0.25840091705322266
36000.0,0.17889614403247833
36200.0,0.15607468783855438
36400.0,0.1454283595085144
36600.0,0.09904193878173828
36800.0,0.029359295964241028
37000.0,0.14998771250247955
37200.0,0.08285822719335556
37400.0,0.25982433557510376
37600.0,0.003998624160885811
37800.0,0.08297404646873474
38000.0,0.18917372822761536
38200.0,0.19573073089122772
38400.0,0.24317459762096405
38600.0,0.3039949834346771
38800.0,0.11266715079545975
39000.0,0.034559495747089386
39200.0,0.05395825207233429
39400.0,0.1140056848526001
39600.0,0.005168205592781305
39800.0,0.03711320459842682
40000.0,0.20025353133678436
40200.0,0.053142473101615906
40400.0,0.07599964737892151
40600.0,0.10682551562786102
40800.0,0.052770473062992096
41000.0,0.06609798222780228
41200.0,0.11181554198265076
41400.0,0.157000333070755
41600.0,0.18262511491775513
41800.0,0.1437622457742691
42000.0,0.03301888704299927
42200.0,0.025937367230653763
42400.0,0.22114324569702148
42600.0,0.1957993507385254
42800.0,0.1587173342704773
43000.0,0.12072030454874039
43200.0,0.020664159208536148
43400.0,0.007291465997695923
43600.0,0.18929791450500488
43800.0,0.0942758321762085
44000.0,0.03339892998337746
44200.0,0.02843296527862549
44400.0,0.0426579974591732
44600.0,0.10785216093063354
44800.0,0.02714700996875763
45000.0,0.022586550563573837
45200.0,0.04971107468008995
45400.0,0.19531674683094025
