step,diffusion_loss
0.0,1.001166820526123
200.0,0.17267177999019623
400.0,0.0673648789525032
600.0,0.02194064110517502
800.0,0.2618565559387207
1000.0,0.09171400964260101
1200.0,0.018513834103941917
1400.0,0.023121289908885956
1600.0,0.1670169234275818
1800.0,0.1136186271905899
2000.0,0.04607202857732773
2200.0,0.3194924592971802
2400.0,0.2111990749835968
2600.0,0.08712586760520935
2800.0,0.04263419657945633
3000.0,0.07510071992874146
3200.0,0.12870721518993378
3400.0,0.15457242727279663
3600.0,0.19839881360530853
3800.0,0.09891987591981888
4000.0,0.1756615936756134
4200.0,0.08830811083316803
4400.0,0.01305278018116951
4600.0,0.12919238209724426
4800.0,0.08451274782419205
5000.0,0.09060303866863251
5200.0,0.09687250852584839
5400.0,0.11448179930448532
5600.0,0.11939526349306107
5800.0,0.10290324687957764
6000.0,0.013138433918356895
6200.0,0.16722430288791656
6400.0,0.055784210562705994
6600.0,0.13909542560577393
6800.0,0.17532476782798767
7000.0,0.015211077407002449
7200.0,0.03715827688574791
7400.0,0.22515171766281128
7600.0,0.06930667906999588
7800.0,0.21125361323356628
8000.0,0.18023395538330078
8200.0,0.033237092196941376
8400.0,0.04731902480125427
8600.0,0.12959186732769012
8800.0,0.20233085751533508
9000.0,0.08217982202768326
9200.0,0.13764016330242157
9400.0,0.05285178869962692
9600.0,0.07563824206590652
9800.0,0.09154094755649567
10000.0,0.07742676883935928
10200.0,0.08720163255929947
10400.0,0.06535330414772034
10600.0,0.1486416757106781
10800.0,0.03454862907528877
11000.0,0.057923801243305206
11200.0,0.2930966019630432
11400.0,0.05687533691525459
11600.0,0.024444350972771645
11800.0,0.15042656660079956
12000.0,0.16128040850162506
12200.0,0.09373176097869873
12400.0,0.029111992567777634
12600.0,0.10423283278942108
12800.0,0.0198940709233284
13000.0,0.026631690561771393
13200.0,0.13813814520835876
13400.0,0.2038072943687439
13600.0,0.038980163633823395
13800.0,0.14359380304813385
14000.0,0.1531607061624527
14200.0,0.017106330022215843
14400.0,0.12023088335990906
14600.0,0.21288806200027466
14800.0,0.058184850960969925
15000.0,0.0607510581612587
15200.0,0.195851132273674
15400.0,0.09498384594917297
15600.0,0.06929508596658707
15800.0,0.06774899363517761
16000.0,0.04302170127630234
16200.0,0.1243271604180336
16400.0,0.03952885419130325
16600.0,0.09936580806970596
16800.0,0.057247310876846313
17000.0,0.027168814092874527
17200.0,0.047486964613199234
17400.0,0.14351993799209595
17600.0,0.08711857348680496
17800.0,0.18674249947071075
18000.0,0.10879309475421906
18200.0,0.023859545588493347
18400.0,0.05076224356889725
18600.0,0.24161957204341888
18800.0,0.052664030343294144
19000.0,0.20422907173633575
19200.0,0.09597469866275787
19400.0,0.09798770397901535
19600.0,0.09182148426771164
19800.0,0.07080484926700592
20000.0,0.04882335290312767
20200.0,0.23121647536754608
20400.0,0.05324278026819229
20600.0,0.05727985128760338
20800.0,0.0872906818985939
21000.0,0.03300287947058678
21200.0,0.12250523269176483
21400.0,0.013826387003064156
21600.0,0.16244079172611237
21800.0,0.07600648701190948
22000.0,0.02301434427499771
22200.0,0.23746880888938904
22400.0,0.18004342913627625
22600.0,0.12351687997579575
22800.0,0.2075926810503006
23000.0,0.1012859120965004
23200.0,0.2439986616373062
23400.0,0.037347566336393356
23600.0,0.16098777949810028
23800.0,0.15092691779136658
24000.0,0.09389424324035645
24200.0,0.01297569926828146
24400.0,0.04347950965166092
24600.0,0.1654537171125412
24800.0,0.09828636050224304
25000.0,0.024658257141709328
25200.0,0.1840149462223053
25400.0,0.16763029992580414
25600.0,0.013549357652664185
25800.0,0.14399681985378265
26000.0,0.3150690197944641
26200.0,0.07012900710105896
26400.0,0.031795985996723175
26600.0,0.027811849489808083
26800.0,0.0433196946978569
27000.0,0.18803195655345917
27200.0,0.15158653259277344
27400.0,0.019595591351389885
27600.0,0.059605397284030914
27800.0,0.0513182058930397
28000.0,0.06882627308368683
28200.0,0.1710687130689621
28400.0,0.0993906781077385
28600.0,0.08369294553995132
28800.0,0.07979542016983032
29000.0,0.05738389492034912
29200.0,0.1592673361301422
29400.0,0.10914301872253418
29600.0,0.03523501753807068
29800.0,0.0022971585858613253
30000.0,0.03663676232099533
30200.0,0.07180232554674149
30400.0,0.024621691554784775
30600.0,0.16713638603687286
30800.0,0.03481719270348549
31000.0,0.06477545201778412
31200.0,0.09639927744865417
31400.0,0.11022233217954636
31600.0,0.13717122375965118
31800.0,0.1641354113817215
32000.0,0.00723056448623538
32200.0,0.05041781812906265
32400.0,0.1045212522149086
32600.0,0.05329200252890587
32800.0,0.19655002653598785
33000.0,0.10692104697227478
33200.0,0.006036993116140366
33400.0,0.012456557713449001
33600.0,0.11325202882289886
33800.0,0.08525010943412781
34000.0,0.13329163193702698
34200.0,0.03358608856797218
34400.0,0.024905266240239143
34600.0,0.07505543529987335
34800.0,0.19188910722732544
35000.0,0.09059418737888336
35200.0,0.14442358911037445
35400.0,0.08717145770788193
35600.0,0.04429883137345314
35800.0,0.16759106516838074
36000.0,0.08334669470787048
36200.0,0.021544992923736572
36400.0,0.1676698923110962
36600.0,0.04382975772023201
36800.0,0.049134571105241776
37000.0,0.1998717188835144
37200.0,0.028205912560224533
37400.0,0.08946423977613449
37600.0,0.10118596255779266
37800.0,0.09383534640073776
38000.0,0.22860723733901978
38200.0,0.1178768053650856
38400.0,0.021879490464925766
38600.0,0.19824878871440887
38800.0,0.04879848659038544
39000.0,0.21517331898212433
39200.0,0.05240877345204353
39400.0,0.08289195597171783
39600.0,0.07484287023544312
39800.0,0.14914490282535553
40000.0,0.02925470471382141
40200.0,0.1784868985414505
40400.0,0.1270354688167572
40600.0,0.03225577622652054
40800.0,0.064360611140728
41000.0,0.07531996071338654
41200.0,0.03632890433073044
41400.0,0.12936902046203613
41600.0,0.056245267391204834
41800.0,0.0196746364235878
42000.0,0.028426555916666985
42200.0,0.0622418187558651
42400.0,0.22598522901535034
42600.0,0.06318804621696472
42800.0,0.11790277808904648
43000.0,0.0793306827545166
43200.0,0.019003303721547127
43400.0,0.15023621916770935
43600.0,0.008541923947632313
43800.0,0.25050950050354004
44000.0,0.06681279838085175
44200.0,0.010002747178077698
44400.0,0.0360327810049057
44600.0,0.07089462876319885
44800.0,0.16181686520576477
45000.0,0.03997386246919632
45200.0,0.1566980928182602
45400.0,0.21166327595710754
45600.0,0.07352869212627411
45800.0,0.08148681372404099
46000.0,0.02591603249311447
46200.0,0.17831525206565857
46400.0,0.07303792983293533
46600.0,0.049704987555742264
46800.0,0.09552039951086044
47000.0,0.01810787059366703
47200.0,0.2740374803543091
47400.0,0.015409392304718494
47600.0,0.25631919503211975
47800.0,0.0357167087495327
48000.0,0.12682366371154785
48200.0,0.1428389698266983
48400.0,0.05868460237979889
48600.0,0.08198992908000946
48800.0,0.1019313782453537
49000.0,0.027345431968569756
49200.0,0.0644727349281311
49400.0,0.04448787122964859
49600.0,0.026148755103349686
49800.0,0.12957236170768738
50000.0,0.025918390601873398
50200.0,0.05673845857381821
50400.0,0.02304709330201149
50600.0,0.11465641111135483
50800.0,0.04808633029460907
51000.0,0.23363439738750458
51200.0,0.12302934378385544
51400.0,0.025205593556165695
51600.0,0.018483223393559456
51800.0,0.04919096827507019
52000.0,0.0810830146074295
52200.0,0.0660172775387764
52400.0,0.17896048724651337
52600.0,0.07860428094863892
52800.0,0.12694209814071655
53000.0,0.049257222563028336
53200.0,0.15217438340187073
53400.0,0.07452532649040222
53600.0,0.14319899678230286
53800.0,0.12773169577121735
54000.0,0.11224037408828735
54200.0,0.08887823671102524
54400.0,0.01925596036016941
54600.0,0.36533641815185547
54800.0,0.11541615426540375
55000.0,0.13909189403057098
55200.0,0.11161939799785614
55400.0,0.04730566218495369
55600.0,0.08281904458999634
55800.0,0.2704283595085144
56000.0,0.06706606596708298
56200.0,0.062258124351501465
56400.0,0.01730254665017128
56600.0,0.09822064638137817
56800.0,0.10025490820407867
57000.0,0.006236706394702196
57200.0,0.0033431360498070717
57400.0,0.17056189477443695
57600.0,0.09581711888313293
57800.0,0.06540200859308243
58000.0,0.07331833988428116
58200.0,0.04040437191724777
58400.0,0.05830980837345123
58600.0,0.11586737632751465
58800.0,0.03214258700609207
59000.0,0.10680769383907318
59200.0,0.1324121356010437
59400.0,0.22358079254627228
59600.0,0.06229161098599434
59800.0,0.1575215756893158
60000.0,0.22243359684944153
60200.0,0.21917769312858582
60400.0,0.02546633780002594
60600.0,0.055443234741687775
60800.0,0.04544578865170479
61000.0,0.026189174503087997
61200.0,0.02390010468661785
61400.0,0.04913313314318657
61600.0,0.022037597373127937
61800.0,0.017051255330443382
62000.0,0.08944663405418396
62200.0,0.0284581296145916
62400.0,0.057954635471105576
62600.0,0.06037333607673645
62800.0,0.2387566864490509
63000.0,0.12184859067201614
63200.0,0.053260281682014465
63400.0,0.013315358199179173
63600.0,0.0695323795080185
63800.0,0.15347820520401
64000.0,0.2452215850353241
