epoch,train_loss,val_loss,epoch_time_s,peak_gpu_mem_mb,cumul_train_time_s
1446,0.4087104636889238,,9.12,24356,3786.36
1447,0.40356252972896284,,9.05,24501,3795.41
1448,0.41989444081599897,,9.60,24951,3805.01
1449,0.39754117452181303,,8.87,24289,3813.88
1450,0.4000545075306526,0.7689396440982819,9.22,24493,3823.10
1451,0.4080200791358948,,9.37,24692,3832.47
1452,0.4112656322809366,,9.31,25076,3841.78
1453,0.39988810282487136,,9.24,25279,3851.03
1454,0.4158267699755155,,9.41,24421,3860.44
1455,0.4212928574818831,0.7130550444126129,9.30,24403,3869.74
1456,0.40878399174947005,,9.33,24817,3879.06
1457,0.3982015194801184,,9.24,24731,3888.30
1458,0.4131044653745798,,9.27,24337,3897.58
1459,0.4142862237416781,,9.14,24413,3906.72
1460,0.39884544565127444,0.7965925335884094,9.16,24583,3915.88
1461,0.39116414464437044,,9.13,24730,3925.01
1462,0.42334538239699143,,8.86,24683,3933.87
1463,0.40727457174888027,,8.99,24902,3942.87
1464,0.3999082950445322,,8.79,24665,3951.66
1465,0.3991789703185742,0.7013511657714844,8.73,24926,3960.39
1466,0.42196430839025056,,9.08,24829,3969.46
1467,0.40274042234970975,,9.19,24229,3978.65
1468,0.3904846150141496,,9.34,24851,3987.99
1469,0.4123882857652811,,8.99,24685,3996.98
1470,0.41106937711055463,0.7269456088542938,8.89,24569,4005.87
1471,0.39101414726330685,,9.23,24598,4015.10
1472,0.4196820488342872,,9.13,24385,4024.23
1473,0.41321131128531235,,9.12,24142,4033.35
1474,0.4008682072162628,,8.81,24731,4042.16
1475,0.3947284038250263,0.8692285716533661,9.12,25092,4051.28
1476,0.400543396289532,,9.45,24916,4060.73
1477,0.3970539157207196,,9.53,24787,4070.26
1478,0.3965496627184061,,9.25,24536,4079.51
1479,0.4096543238713191,,9.28,24616,4088.79
1480,0.40233160899235654,0.6875450909137726,9.25,24117,4098.04
1481,0.4196756207025968,,9.34,24892,4107.38
1482,0.3926840126514435,,9.32,24178,4116.69
1483,0.3950096575113443,,8.98,24528,4125.68
1484,0.40737889821712786,,9.06,24569,4134.74
1485,0.4075946830786191,0.6795047521591187,9.39,24523,4144.13
1486,0.41675803523797256,,9.84,24734,4153.97
1487,0.41070807438630325,,9.69,24976,4163.66
1488,0.41628034298236555,,9.27,24595,4172.93
1489,0.40217633889271664,,9.03,24656,4181.96
1490,0.4072100864006923,0.7786319553852081,9.16,24379,4191.12
1491,0.3894975666816418,,9.06,24583,4200.18
1492,0.39977550277343166,,9.66,24617,4209.84
1493,0.3954773568190061,,9.66,24997,4219.50
1494,0.39908855236493623,,9.38,24335,4228.88
1495,0.38928245351864743,0.7471559941768646,9.51,24872,4238.39
1496,0.3974738098107852,,9.61,24356,4248.00
1497,0.4096386547272022,,9.60,24961,4257.60
1498,0.3790378455932324,,9.64,24849,4267.24
1499,0.3979686659116011,,9.35,24507,4276.59
1500,0.4054829455338992,0.8054911196231842,9.22,24279,4285.81
1501,0.4035610671226795,,9.51,24616,4295.32
1502,0.4041126072406769,,9.78,24407,4305.10
1503,0.4203929236302009,,9.19,24347,4314.29
1504,0.41769618025192845,,9.27,24435,4323.56
1505,0.4044342041015625,0.7148067355155945,9.03,24335,4332.59
1506,0.4250819958173312,,9.39,24042,4341.98
1507,0.4003615700281583,,9.30,24515,4351.28
1508,0.40955443336413455,,9.26,24186,4360.54
1509,0.39399481736696684,,9.21,25382,4369.75
1510,0.4066351606295659,0.7503133714199066,8.97,23986,4378.72
1511,0.40071174731621373,,9.44,24396,4388.16
1512,0.38461607465377223,,9.29,24822,4397.45
1513,0.38931524180448973,,9.16,24483,4406.61
1514,0.38744622010451096,,9.05,25060,4415.65
1515,0.4023999090378101,0.71554034948349,8.95,24532,4424.60
1516,0.4041575032931108,,9.32,24103,4433.92
1517,0.40959178713651806,,9.07,24803,4442.99
1518,0.4170570992506467,,8.96,24427,4451.95
1519,0.40708229404229385,,9.02,24547,4460.97
1520,0.41134710495288557,0.7560886144638062,8.86,25611,4469.83
1521,0.40738324935619646,,9.33,24380,4479.16
1522,0.3831437367659349,,9.41,24406,4488.57
1523,0.3863756519097548,,9.38,24377,4497.94
1524,0.3953741777401704,,9.32,24847,4507.26
1525,0.39450899683512175,0.7898222506046295,8.95,25057,4516.21
1526,0.39994619672115034,,9.34,24567,4525.55
1527,0.41250783663529617,,9.37,24655,4534.92
1528,0.38935458201628464,,8.88,25045,4543.80
1529,0.40483351624928987,,9.37,24547,4553.17
1530,0.4262849734379695,0.6969801187515259,9.14,24531,4562.30
1531,0.4053380718597999,,9.12,24563,4571.42
1532,0.3959727952113518,,9.43,24556,4580.85
1533,0.42052107132398164,,9.16,24096,4590.00
1534,0.4145066783978389,,9.39,24990,4599.40
1535,0.4199634102674631,0.6357114017009735,9.07,24527,4608.47
1536,0.4069611132144928,,9.21,24445,4617.68
1537,0.39786126063420224,,9.28,24658,4626.96
1538,0.40244480738273036,,9.56,24230,4636.53
1539,0.4066234849966489,,9.47,24718,4645.99
1540,0.40645796748308033,0.7177236974239349,9.35,24729,4655.34
1541,0.41507158600367033,,9.60,24759,4664.94
1542,0.41927014405910784,,9.05,24951,4673.99
1543,0.402843177318573,,9.46,24741,4683.45
1544,0.3951614613716419,,9.35,24533,4692.80
1545,0.41086245958621687,0.7895113229751587,9.28,24161,4702.08
1546,0.3888934323420891,,9.23,24464,4711.31
1547,0.4142738190981058,,9.33,24584,4720.64
1548,0.4230323388026311,,9.35,24538,4729.99
1549,0.398919545687162,,9.52,24423,4739.51
1550,0.38639915447968703,0.8642844557762146,9.58,24979,4749.10
1551,0.38989765827472395,,9.37,24529,4758.47
1552,0.41404614310998183,,9.05,24695,4767.52
1553,0.4098998514505533,,9.23,24881,4776.74
1554,0.3976841614796565,,9.33,24789,4786.07
1555,0.40856285507862383,0.7410354018211365,9.24,24449,4795.31
1556,0.4046923839128934,,9.41,24478,4804.72
1557,0.4081048759130331,,9.13,24393,4813.85
1558,0.41730760152523333,,9.29,24960,4823.14
1559,0.4173149810387538,,9.02,24852,4832.17
1560,0.41200366387000453,0.779099702835083,9.46,24514,4841.63
1561,0.4014860689640045,,9.17,24706,4850.80
1562,0.4124403756398421,,9.51,24857,4860.31
1563,0.41050354677897233,,9.19,24403,4869.51
1564,0.40778727944080645,,9.43,24686,4878.93
1565,0.3990957416020907,0.8091085851192474,8.84,24461,4887.77
1566,0.402999433187338,,9.46,24307,4897.23
1567,0.4128228517679068,,8.89,24750,4906.12
1568,0.38177678562127626,,9.13,24669,4915.25
1569,0.4160512490914418,,9.49,24683,4924.74
1570,0.41141703724861145,0.7706764936447144,9.63,24681,4934.37
1571,0.40737057419923633,,9.16,24615,4943.53
1572,0.4036257863044739,,9.49,25084,4953.02
1573,0.41761764883995056,,9.50,24617,4962.53
1574,0.405700500194843,,9.10,24559,4971.62
1575,0.4124406553231753,0.6843481957912445,9.31,24741,4980.93
1576,0.39242347616415757,,8.73,24923,4989.66
1577,0.39244266198231625,,9.42,24286,4999.09
1578,0.4006783182804401,,9.58,24907,5008.67
1579,0.406355082988739,,9.63,24767,5018.30
1580,0.4078959822654724,0.6814199984073639,9.19,24393,5027.49
1581,0.408963884298618,,9.21,24632,5036.69
1582,0.3983721343370584,,9.24,24868,5045.93
1583,0.41917733274973357,,9.33,24294,5055.26
1584,0.40918190433428836,,9.43,24538,5064.69
1585,0.4095001243627988,0.7717012763023376,9.40,24431,5074.09
1586,0.39813355757639957,,9.31,24980,5083.40
1587,0.3996618619331947,,9.42,24669,5092.82
1588,0.385216270501797,,9.08,24931,5101.90
1589,0.4026748354618366,,9.37,25083,5111.26
1590,0.40042500541760373,0.7473378777503967,9.17,25168,5120.43
1591,0.4222052349494054,,9.10,24368,5129.52
1592,0.40831006031769973,,9.00,24484,5138.52
1593,0.4232736367445726,,9.38,24595,5147.91
1594,0.40566649116002595,,9.15,24684,5157.06
1595,0.4319023765050448,0.6481209993362427,9.58,24197,5166.63
1596,0.4082315151508038,,9.60,24756,5176.23
1597,0.41350989846082836,,8.84,24545,5185.07
1598,0.41100117105704087,,9.37,24605,5194.44
1599,0.3916806234763219,,9.37,24824,5203.81
1600,0.40117573738098145,0.7770987451076508,9.42,25035,5213.23
1601,0.39813231275631833,,8.91,24590,5222.14
1602,0.4347722622064444,,9.27,24657,5231.41
1603,0.39983042157613313,,8.62,24642,5240.03
1604,0.4056247105965248,,9.20,24546,5249.23
1605,0.4216839304337135,0.8476997017860413,9.05,24602,5258.28
1606,0.403694402713042,,9.39,24945,5267.68
1607,0.4006724701477931,,9.38,24669,5277.06
1608,0.4379595380563002,,9.21,24635,5286.27
1609,0.40063913051898664,,9.35,25254,5295.62
1610,0.40459689497947693,0.7724803686141968,8.98,24656,5304.59
1611,0.38906261095633876,,9.03,24767,5313.63
1612,0.4094054607244638,,9.33,25076,5322.95
1613,0.39951175909775954,,8.94,24793,5331.89
1614,0.42045680376199573,,8.91,24310,5340.80
1615,0.3855288876936986,0.8207642436027527,9.25,24196,5350.05
1616,0.41384663031651425,,9.36,24690,5359.41
1617,0.3828951189151177,,9.14,25576,5368.55
1618,0.39415661646769595,,9.34,24718,5377.89
1619,0.4045038337890918,,9.39,24772,5387.29
1620,0.4199483234148759,0.6916645169258118,9.42,24559,5396.71
1621,0.3908727214886592,,9.48,24260,5406.19
1622,0.39227397396014285,,9.17,24527,5415.36
1623,0.3919936968730046,,9.21,24635,5424.57
1624,0.40099172867261446,,9.23,24334,5433.79
1625,0.38846322435599107,0.8045260906219482,9.31,25008,5443.10
1626,0.39947303441854626,,9.07,24932,5452.17
1627,0.396307851259525,,9.13,24968,5461.30
1628,0.3883690398473006,,9.11,24585,5470.41
1629,0.3811972989485814,,9.06,24644,5479.47
1630,0.39091968077879685,0.6976126134395599,9.17,24837,5488.64
1631,0.4024769938909091,,9.22,24600,5497.87
1632,0.40329598692747265,,9.24,24491,5507.10
1633,0.4165122348528642,,9.53,25011,5516.63
1634,0.40290379524230957,,9.13,24319,5525.76
1635,0.4015739949849936,0.6632474660873413,9.37,24404,5535.13
1636,0.4105037519564995,,9.28,24513,5544.41
1637,0.38829662249638486,,9.43,24381,5553.84
1638,0.39753728875747096,,9.20,24737,5563.04
1639,0.3831574229093698,,9.12,24434,5572.16
1640,0.40739891620782703,0.7742001712322235,9.27,24771,5581.43
1641,0.4098140115921314,,8.99,24583,5590.41
1642,0.40360101140462434,,8.96,24602,5599.38
1643,0.4093682857660147,,9.37,24348,5608.75
1644,0.4204158393236307,,9.29,24623,5618.03
1645,0.4067496221799117,0.7608681917190552,9.33,24734,5627.37
1646,0.39809627487109256,,9.08,24400,5636.45
1647,0.4070515838953165,,9.52,24730,5645.97
1648,0.4026267138811258,,9.41,24983,5655.38
1649,0.4012565933741056,,9.19,24587,5664.57
1650,0.40231401415971607,0.7283711433410645,8.89,24599,5673.46
1651,0.40187920744602496,,9.50,24517,5682.96
1652,0.39188923744054943,,9.21,24623,5692.18
1653,0.41394051909446716,,8.98,24581,5701.15
1654,0.3956471406496488,,9.22,24729,5710.37
1655,0.40521161143596357,0.7486823499202728,9.16,24808,5719.53
1656,0.4011621933716994,,9.34,24907,5728.87
1657,0.40260695494138277,,8.60,24319,5737.47
1658,0.3855375349521637,,8.87,25003,5746.34
1659,0.3884808627458719,,9.48,24798,5755.82
1660,0.3995174146615542,0.7651210427284241,9.05,24330,5764.87
1661,0.39802907980405366,,9.37,24841,5774.24
1662,0.41491637780116153,,8.98,24720,5783.22
1663,0.4200394359918741,,9.90,24607,5793.12
1664,0.38441982292211974,,9.83,24753,5802.95
1665,0.418277763403379,0.7290211915969849,10.19,24583,5813.14
1666,0.382005900144577,,11.49,24735,5824.64
1667,0.40727052551049453,,11.69,24799,5836.33
1668,0.3997904131045708,,11.50,24662,5847.83
1669,0.39828646641511184,,11.14,24950,5858.97
1670,0.3930894892949324,0.6858240962028503,11.36,24666,5870.33
1671,0.4141848866756146,,12.78,24508,5883.11
1672,0.3937574028968811,,11.25,25196,5894.36
1673,0.40059110407645887,,10.57,24883,5904.94
1674,0.3961440416482779,,11.96,24119,5916.90
1675,0.4080668527346391,0.7641262412071228,11.50,24541,5928.40
1676,0.4055306498820965,,11.93,24613,5940.33
1677,0.39895342175777143,,11.43,24397,5951.76
1678,0.3933035181118892,,10.97,24503,5962.73
1679,0.39890498839891875,,10.33,24571,5973.06
1680,0.4018913828409635,0.8257598280906677,11.28,24731,5984.34
1681,0.41561484795350295,,11.17,24460,5995.51
1682,0.41901887838657087,,9.35,24425,6004.87
1683,0.39719289311995876,,9.36,24676,6014.23
1684,0.4025874894398909,,9.28,24180,6023.51
1685,0.39301672119360703,0.7663424015045166,9.48,24998,6032.99
1686,0.4127937647012564,,9.41,25052,6042.40
1687,0.3925944475027231,,9.10,24398,6051.50
1688,0.39944047882006717,,8.98,24598,6060.47
1689,0.39169257191511303,,8.97,25052,6069.44
1690,0.40355245425150943,0.7248149514198303,8.94,24335,6078.38
1691,0.3999470839133629,,8.82,24425,6087.20
1692,0.4250270953545204,,8.91,25230,6096.11
1693,0.40990749918497527,,9.24,24443,6105.34
1694,0.406657528418761,,9.26,24575,6114.60
1695,0.41583335399627686,0.8032362461090088,9.21,24422,6123.81
1696,0.4116683075061211,,9.44,24455,6133.26
1697,0.4061036224548633,,9.50,24448,6142.75
1698,0.39775462792469907,,8.95,24637,6151.70
1699,0.3805445455587827,,9.08,24488,6160.77
1700,0.4156893262496361,0.7936460673809052,9.23,24778,6170.01
1701,0.4113748142352471,,9.26,24483,6179.27
1702,0.40036434622911304,,9.13,24321,6188.40
1703,0.4062339182083423,,9.36,24751,6197.76
1704,0.3811133893636557,,9.36,25544,6207.12
